year,adj_supply_any,totcost_any,quality_premium,county,share_hr,access_index
2018,.87162185,277.41391,1.2775393,Dakota,.40415516,.050787549
2018,.71111143,265.22256,1.2956605,Dakota,.26620728,-.26787484
2018,.63778788,273.91684,1.358005,Dakota,.32072213,-.28687593
2018,.41805685,208.05182,1.4182636,Dakota,.38342056,-.090829805
2018,.6830411,281.0228,1.3334503,Dakota,.42309144,-.11038184
2018,.57295626,264.04312,1.267683,Dakota,.24927299,-.41874045
2018,.50845826,212.62866,.99777716,Dakota,.04372542,-.58013642
2018,.44990817,283.43002,1.3907514,Dakota,.35917723,-.44240397
2018,.56851333,282.88202,1.3686488,Dakota,.44069439,-.19682451
2018,.66604257,280.78839,1.3369578,Dakota,.4218488,-.12717104
2018,.21942157,284.54773,1.4434242,Dakota,.3754006,-.63571727
2018,.45359203,236.6006,1.4112396,Dakota,.55204141,.087188274
2018,.43633291,257.23947,1.1839194,Dakota,.3804611,-.30165759
2018,.31906283,231.13383,1.4143597,Dakota,.49852055,-.10039309
2018,.3656792,291.57877,1.3644561,Dakota,.40712196,-.47977799
2018,.39326379,201.35643,1.5229716,Dakota,.36414117,-.11493049
2018,.4661904,235.50342,1.3723929,Dakota,.52705944,.063245721
2018,.26241276,232.98799,1.743452,Dakota,.47343445,-.20237578
2018,.65592164,275.58392,1.5740012,Dakota,.34785965,-.23339041
2018,.47509754,261.97812,1.3453994,Dakota,.3000885,-.41782382
2018,.58263373,287.85986,1.4866798,Dakota,.66017187,.15088101
2018,.64463341,275.52863,1.3792374,Dakota,.3283425,-.27540967
2018,.41929948,205.07364,1.4253883,Dakota,.29542598,-.21935058
2018,.72183919,273.39102,1.2971722,Dakota,.2899937,-.25621825
2018,.47786519,213.80464,.99205601,Dakota,.047042143,-.60856193
2018,.72116089,282.84897,1.2612627,Dakota,.40473405,-.11303335
2018,.32855207,186.7009,1.0705296,Dakota,.075691648,-.57809728
2018,.80572432,276.84479,1.3482288,Dakota,.38074961,-.046084527
2018,.11582065,291.91544,1.5046344,Dakota,.47057304,-.61074269
2018,.49817163,287.54553,1.3639462,Dakota,.45430827,-.26132479
2018,.57341468,265.54956,1.3407936,Dakota,.2657924,-.39826435
2018,.58263868,281.9527,1.3455687,Dakota,.51155651,-.064151712
2018,.6192627,272.29733,1.2038635,Dakota,.34257385,-.26122797
2018,.65274161,263.14993,1.3365613,Dakota,.35528278,-.1678936
2018,.54132396,273.99185,1.2695615,Dakota,.25094479,-.49058875
2018,.8098551,274.11014,1.334723,Dakota,.31128317,-.14287153
2018,.32281238,225.04437,1.2963176,Dakota,.42479101,-.18926017
2018,.58189446,272.34235,1.4401569,Dakota,.33455926,-.30927277
2018,.37975812,288.39236,1.3719703,Dakota,.45443854,-.37522665
2018,.36803362,234.93228,1.3765153,Dakota,.51470506,-.045676868
2018,.65735298,274.94287,1.2961657,Dakota,.29351649,-.3175762
2018,.68941593,266.05069,1.2675253,Dakota,.2610175,-.30027863
2018,.36948958,274.38443,1.3354212,Dakota,.36559352,-.46583885
2018,.57236582,273.71368,1.3281071,Dakota,.2624056,-.44177064
2018,1.3625284,242.95428,1.2417622,Dakota,.20952186,.34749961
2018,.49158236,286.10995,1.353727,Dakota,.4361386,-.29051691
2018,.72895366,277.59177,1.2062528,Dakota,.36118862,-.1527942
2018,.17494632,175.83409,1.4527702,Dakota,.26283273,-.36736095
2018,.98703068,285.23193,1.287526,Dakota,.55117083,.36203328
2018,.43020332,278.51736,1.6874974,Dakota,.44628504,-.29673976
2018,.39184001,246.04408,1.3671415,Dakota,.20948298,-.57053894
2018,.50703543,245.12669,1.4423856,Dakota,.23063004,-.4246923
2018,.52960962,261.33603,1.2917137,Dakota,.25803044,-.43258289
2018,.40400028,287.78754,1.3673191,Dakota,.4509111,-.3556481
2018,.47192711,243.84187,1.449007,Dakota,.22507864,-.46059462
2018,.61780328,223.82294,1.5216453,Dakota,.35008344,-.03056979
2018,.40284133,258.44577,1.5212667,Dakota,.33272681,-.41598848
2018,.99273676,282.44846,1.2517036,Dakota,.43352476,.18853831
2018,.53187031,242.58928,1.391572,Dakota,.20530473,-.43126765
2018,.41888312,281.97784,1.5670321,Dakota,.60221577,-.069247149
2018,.47616765,264.76715,1.3431158,Dakota,.31497389,-.40525255
2018,.41653353,281.70633,1.2968755,Dakota,.30988213,-.54588014
2018,1.6047072,243.28999,1.2305253,Dakota,.18140094,.52575183
2018,.41303539,186.98438,1.108295,Dakota,.034554675,-.56764328
2018,.59287184,270.31705,1.3545581,Dakota,.40768579,-.17087746
2018,.38590029,286.36301,1.3604846,Dakota,.46475053,-.34352562
2018,.58543974,222.84242,1.5507137,Dakota,.35697606,-.045047306
2018,.41741747,247.09773,1.3241379,Dakota,.21088897,-.54920948
2018,.14466596,290.67627,1.4814715,Dakota,.44964266,-.61231863
2018,.068897977,229.73932,1.588739,Dakota,.33935931,-.58602107
2018,.57251358,266.54028,1.2705933,Dakota,.26734298,-.40107268
2018,.44080183,221.19023,1.6726146,Dakota,.38050786,-.13396135
2018,.57076138,282.88196,1.345015,Dakota,.4379901,-.19913104
2018,.33571836,255.69211,1.3702455,Dakota,.2622245,-.58073074
2018,.51198953,273.93735,1.4722202,Dakota,.5560928,-.021132424
2018,.73782253,275.97641,1.3093044,Dakota,.29378587,-.24688604
2018,.4075067,258.74539,1.2247497,Dakota,.4029617,-.29871836
2018,.32831022,202.50137,1.4569148,Dakota,.082202457,-.63937253
2018,.67294085,267.29437,1.5466706,Dakota,.2781091,-.29344958
2018,.8151297,289.12332,1.2731818,Dakota,.49798515,.097761631
2018,.78814411,273.27945,1.2136908,Dakota,.35709554,-.084779128
2018,.39493743,286.48578,1.3610778,Dakota,.4642134,-.33654031
2018,.54925072,282.60452,1.3070564,Dakota,.44384241,-.20838243
2018,.56996715,282.85513,1.3675318,Dakota,.44239134,-.19258749
2018,.70039803,269.7952,1.2907796,Dakota,.28924483,-.26109958
2018,.51640052,220.48796,1.6201518,Dakota,.36346164,-.088111915
2018,.34931359,192.74925,1.082901,Dakota,.037050065,-.6490643
2018,.68667179,274.65222,1.3511075,Dakota,.38433796,-.14117299
2018,.41303122,217.21504,.96134698,Dakota,.054159455,-.67282212
2018,.75500667,265.16562,1.3218228,Dakota,.3282142,-.12584294
2018,.305406,284.49405,1.347586,Dakota,.46749732,-.40554291
2018,.43107095,207.58763,1.4120154,Dakota,.34499866,-.13912439
2018,.45892507,220.59343,1.4078991,Dakota,.39130828,-.09680368
2018,.57731056,279.5665,1.3103998,Dakota,.39873996,-.24186529
2018,.084757097,315.63623,1.3023288,Dakota,.52015162,-.6665557
2018,.47719586,255.54517,1.5619671,Dakota,.22669862,-.50611842
2018,.53376925,235.89525,1.2835979,Dakota,.43315363,-.028397888
2018,.34266061,290.25848,1.428478,Dakota,.52983785,-.29554835
2018,.31730181,245.25789,1.3382589,Dakota,.19480033,-.66027987
2018,.67274863,275.51212,1.3753552,Dakota,.31971157,-.26319617
2018,.57821578,276.89481,1.3515537,Dakota,.37069026,-.27454966
2018,.53562498,273.00717,1.2920454,Dakota,.23872766,-.51131046
2018,.21723258,284.66913,1.4441354,Dakota,.37670085,-.63619047
2018,.34583586,238.728,1.5274798,Dakota,.59387749,.045267146
2018,.70734239,289.77649,1.4534639,Dakota,.59341055,.14969493
2018,.4457005,265.98892,1.3663485,Dakota,.43379122,-.24582952
2018,.44408536,275.51349,1.5508058,Dakota,.60263097,-.015790278
2018,.58007044,270.43695,1.4310231,Dakota,.431142,-.14517538
2018,.50067496,220.82249,1.6240846,Dakota,.3687118,-.095730513
2018,.79193515,293.29568,1.3456266,Dakota,.60500026,.23137425
2018,.34632236,242.2533,1.4044474,Dakota,.19186601,-.62440497
2018,.56889981,270.20505,1.4129268,Dakota,.42784855,-.15988564
2018,.43019131,237.39268,1.3985615,Dakota,.54861939,.056236308
2018,.52074367,286.19031,1.4023463,Dakota,.40665269,-.311703
2018,.83908385,277.18585,1.3201383,Dakota,.29426193,-.15729459
2018,1.6998894,242.97542,1.2281127,Dakota,.17216499,.60078937
2018,.80755806,265.1098,1.2765534,Dakota,.30043173,-.12185749
2018,.49719626,283.1022,1.3567162,Dakota,.35079941,-.41051203
2018,.39544773,286.68051,1.3669038,Dakota,.46280718,-.33923623
2018,.35201383,208.12494,1.3780137,Dakota,.32888818,-.24139807
2018,.42034292,264.30792,1.3969022,Dakota,.36449102,-.374585
2018,.41746977,246.85989,1.2565551,Dakota,.45355695,-.15322062
2018,1.1491677,233.55878,1.2977061,Dakota,.26114318,.27540353
2018,.20366481,164.24928,1.2007743,Dakota,1.2380902e-18,-.71576053
2018,.45147607,283.63928,1.3356096,Dakota,.45438415,-.286975
2018,.7582491,265.36411,1.35857,Dakota,.37437892,-.048605613
2018,.37561631,198.03439,1.5587689,Dakota,.31729615,-.1925265
2018,.45395884,234.20915,1.4057959,Dakota,.53949273,.07795462
2018,.12486795,311.52957,1.4709859,Dakota,.63130105,-.42972234
2018,.60010594,238.03389,1.2417345,Dakota,.38685241,-.051658187
2018,.60702735,261.05576,1.551441,Dakota,.23409238,-.3981671
2018,.62222713,274.38489,1.2925887,Dakota,.35333106,-.25042912
2018,.43998286,255.83321,1.4080324,Dakota,.28561696,-.44620943
2018,.52339154,187.35547,1.0926641,Dakota,.040603533,-.45671296
2018,.53431308,278.37796,1.3440343,Dakota,.37124044,-.32126442
2018,.29807195,195.08427,1.1152527,Dakota,.035288148,-.71023834
2018,.41553178,187.29059,1.0882329,Dakota,.069418609,-.50997752
2018,.71961135,266.10962,1.3540044,Dakota,.37295496,-.090284899
2018,.83773744,279.30307,.95819724,Dakota,.15988995,-.38679439
2018,.5629403,267.43033,1.5702186,Dakota,.27799433,-.3966921
2018,.21136291,285.01285,1.4465595,Dakota,.38101155,-.63620096
2018,.56089079,238.72128,1.2515879,Dakota,.4060955,-.059982873
2018,.000099294804,173.55716,1.8732183,Dakota,6.3483739e-11,-.94753808
2018,.59558642,244.84241,1.3960654,Dakota,.21588627,-.36492968
2018,.50860393,263.45282,1.3315632,Dakota,.2959736,-.40000296
2018,.5583213,275.07617,1.1971122,Dakota,.33481115,-.34321171
2018,.56633955,262.77008,1.3445919,Dakota,.29961357,-.33721739
2018,.49347311,229.51447,1.5109502,Dakota,.16958821,-.46585703
2018,.5665524,259.23425,1.2737169,Dakota,.25259691,-.39749065
2018,.48541906,256.33951,1.5535672,Dakota,.224951,-.50490588
2018,.5074653,209.91626,1.3960561,Dakota,.34740588,-.074623011
2018,.60429299,278.59668,1.3953001,Dakota,.33683786,-.31306532
2018,.62881517,276.5676,1.1965621,Dakota,.34748235,-.26370785
2018,.78612524,253.59015,1.338183,Dakota,.25634995,-.16131186
2018,.49547037,278.79562,1.6425215,Dakota,.43634146,-.25340059
2018,.62657762,268.30902,1.2996782,Dakota,.28369227,-.33214188
2018,.5743404,249.07645,1.3773243,Dakota,.24057436,-.36374202
2018,.42648262,278.13834,1.4379183,Dakota,.34778008,-.45877022
2018,.21167257,286.39145,1.4430735,Dakota,.3935068,-.62183177
2018,.48640862,198.85394,1.4800797,Dakota,.34007707,-.055997528
2018,.4389697,237.72246,1.4083122,Dakota,.55043107,.065863915
2018,.26560149,244.7393,1.527068,Dakota,.18035179,-.72958517
2018,.47463721,230.16484,1.3877318,Dakota,.4956001,.044129062
2018,.31229687,220.91713,1.3201048,Dakota,.27843645,-.41848215
2018,1.0714681,281.5018,1.2822682,Dakota,.42605701,.25399899
2018,.50798506,282.45367,1.5968966,Dakota,.44972381,-.23655757
2018,.49365431,262.63132,1.3175658,Dakota,.28156009,-.43365324
2018,.51870847,273.97687,1.4423606,Dakota,.44983056,-.1879611
2018,.52402961,259.90619,1.2953073,Dakota,.253234,-.43910062
2018,.21002454,256.26242,1.5581641,Dakota,.26621991,-.69386935
2018,.51571703,281.37949,1.5118486,Dakota,.41017976,-.2888312
2018,.51541936,212.20395,.99772048,Dakota,.044480797,-.57049888
2018,.64565158,277.57138,1.3173903,Dakota,.3488116,-.25041729
2018,.022286996,182.10904,,Dakota,,
2018,.29765937,196.87976,1.5869697,Dakota,.27096024,-.33528569
2018,.48076785,238.07883,1.3770502,Dakota,.5369584,.081250727
2018,.77701694,263.83054,1.3013953,Dakota,.25987589,-.21048987
2018,.47058314,251.85408,1.3162609,Dakota,.22982021,-.49046072
2018,.54155248,279.36771,1.3051188,Dakota,.39883161,-.27411494
2018,.33414301,268.00485,1.4827157,Dakota,.26114672,-.6397813
2018,.53298008,264.86951,1.3221843,Dakota,.29504752,-.38523296
2018,.52664429,210.50949,1.0106992,Dakota,.039865006,-.55987304
2018,.46606463,283.27423,1.2099071,Dakota,.42724416,-.31589529
2018,.66985744,268.02017,1.2943295,Dakota,.29074383,-.27905321
2018,.42786178,278.07959,1.438126,Dakota,.34755537,-.45758513
2018,.51452744,286.00433,1.2910913,Dakota,.31899711,-.45927906
2018,.50756085,212.61958,.9980976,Dakota,.043709554,-.58095682
2018,.79683733,275.66763,1.3108724,Dakota,.30246946,-.17639802
2018,.5099684,252.04141,1.3382658,Dakota,.21821076,-.47352266
2018,.78199732,270.92056,1.5490522,Dakota,.31869376,-.14229363
2018,.71001637,289.85437,1.276083,Dakota,.49341357,-.010879953
2018,.45476323,267.13608,1.3395399,Dakota,.28844467,-.47909462
2018,.205836,163.56136,1.203788,Dakota,1.0833667e-17,-.71061933
2018,.70372981,290.21823,1.4426827,Dakota,.58535981,.13122779
2018,.60915822,275.59274,1.3501339,Dakota,.37953949,-.225431
2018,.61409193,270.76944,1.2258418,Dakota,.33221114,-.27597725
2018,.61224163,262.71707,1.274404,Dakota,.26058948,-.35772893
2018,.4064683,236.90285,1.4227281,Dakota,.55291677,.0433576
2018,.30576649,280.53714,1.2531188,Dakota,.22046116,-.78923482
2018,.60261112,272.4881,1.6423073,Dakota,.37007374,-.232853
2018,.4802039,213.66956,.99241489,Dakota,.047026947,-.60579622
2018,.088737346,291.707,1.5300323,Dakota,.47949344,-.62050426
2018,.92709148,293.94141,1.2261935,Dakota,.52283478,.22061522
2018,.70756984,289.8913,1.2763964,Dakota,.49398422,-.01239719
2018,.45875421,198.28717,1.5144705,Dakota,.33579144,-.08615455
2018,.55883819,264.45609,1.3291441,Dakota,.3665621,-.24291144
2018,.79016423,226.11009,1.4273262,Dakota,.34777087,.11580979
2018,.52697855,271.18988,1.3079495,Dakota,.24241391,-.50512427
2018,.0017834372,245.89867,.74342895,Dakota,.00019890603,-1.2736648
2018,.63737559,282.28391,1.5254935,Dakota,.42805657,-.15054756
2018,.80171156,291.04651,1.4060231,Dakota,.61340809,.26435804
2018,.51763505,250.89288,1.1758801,Dakota,.3873316,-.18598711
2018,.60187113,264.73727,1.2854896,Dakota,.26682916,-.36639377
2018,.49808356,214.28772,.9896732,Dakota,.046251848,-.59320974
2018,.74242777,269.10187,1.2988555,Dakota,.29908061,-.20281063
2018,.35870498,225.7291,1.3879886,Dakota,.37855631,-.23417114
2018,.53547353,212.21254,1.3864866,Dakota,.33280802,-.082705237
2018,.51299882,270.13861,1.222351,Dakota,.33058664,-.36990437
2018,.46491557,264.58337,1.180449,Dakota,.34691033,-.36293191
2018,.47381374,262.4982,1.2205253,Dakota,.20312689,-.57915044
2018,.7188639,259.43597,1.5638727,Dakota,.23586735,-.28378519
2018,.4796938,266.81473,1.3979769,Dakota,.37855184,-.3078011
2018,.73079693,248.88736,1.3779206,Dakota,.22623475,-.24051563
2018,.21277843,291.38199,1.2224075,Dakota,.18978865,-.97491425
2018,.20654082,299.7796,1.4093219,Dakota,.51285046,-.49312451
2018,.55857337,277.09607,1.352412,Dakota,.37079149,-.29358974
2018,.91764605,290.62326,1.394618,Dakota,.61071652,.36986291
2018,.55379558,270.95435,1.355163,Dakota,.40894651,-.208106
2018,.91835117,276.69696,1.2452034,Dakota,.56441402,.35832378
2018,.52246499,228.84042,1.3877921,Dakota,.49324387,.090840586
2018,.59936994,256.44211,1.566455,Dakota,.21044225,-.42286119
2018,.56649226,265.00803,1.293871,Dakota,.27313304,-.390311
2018,.63155496,267.62491,1.2924433,Dakota,.27865654,-.33259866
2018,.72358197,276.00305,1.3139962,Dakota,.30032599,-.24962667
2018,.41946971,259.155,1.5210561,Dakota,.34003595,-.39182577
2018,.55730641,280.20926,1.341568,Dakota,.40533081,-.2526845
2018,.4166601,261.34296,1.2125336,Dakota,.37858635,-.34163511
2018,.692146,246.80132,1.3526628,Dakota,.21274154,-.28900671
2018,.61881173,223.95171,1.5123812,Dakota,.35467133,-.022749269
2018,.56325608,259.34274,1.3076315,Dakota,.25877455,-.39100024
2018,.576361,271.57138,1.2092521,Dakota,.34494075,-.29403764
2018,.64826512,283.34943,1.4567025,Dakota,.39610997,-.19722044
2018,.40874988,207.09923,1.4166584,Dakota,.3457292,-.15650786
2018,.59847772,271.32993,1.5071849,Dakota,.35771134,-.25156644
2018,.71360487,271.15961,1.3707322,Dakota,.40858114,-.060806911
2018,.2935743,187.32779,1.5741644,Dakota,.2467702,-.33513963
2018,.4856571,209.31006,1.0178972,Dakota,.035905853,-.59904647
2018,.47891274,279.70953,1.3561064,Dakota,.37163132,-.37825835
2018,.40048552,250.90424,1.1719435,Dakota,.42850539,-.22813882
2018,.61212707,277.59219,1.5325372,Dakota,.37898743,-.23263061
2018,.50827652,244.32901,1.3952463,Dakota,.25569761,-.37913042
2018,.43452737,278.26697,1.3083339,Dakota,.39350018,-.37746742
2018,.32010287,182.06311,1.5842503,Dakota,.27241349,-.24483696
2018,.40576711,286.31284,1.3659667,Dakota,.46084449,-.33115268
2018,.54324001,261.35101,1.2648797,Dakota,.22577974,-.47243467
2018,.35654342,249.99319,1.2968637,Dakota,.46243086,-.20972703
2018,.53612483,275.52094,1.6437252,Dakota,.41894478,-.22899957
2018,.57655132,271.61905,1.2193662,Dakota,.40241519,-.20055597
2018,.70759654,276.14819,1.3070946,Dakota,.29944673,-.2666021
2018,.63544869,275.27567,1.3690983,Dakota,.30044374,-.32821202
2018,.46110061,284.50864,1.5668393,Dakota,.62732887,-.00054377317
2018,.92324108,274.90265,1.286064,Dakota,.3695429,.053925421
2018,.49900344,219.93097,1.3812211,Dakota,.394234,-.051715773
2018,.91115081,272.36975,1.2307283,Dakota,.47057512,.2185476
2018,.52349156,285.01401,1.4460413,Dakota,.41658238,-.287653
2018,.20908903,284.84766,1.2633213,Dakota,.16978383,-.98127258
2018,.4891105,226.68634,1.4012141,Dakota,.43993858,-.017190591
2018,.45872498,262.69321,1.6082324,Dakota,.37031373,-.32204512
2018,.46008623,266.20639,1.4264636,Dakota,.31333676,-.42941841
2018,.54881668,261.50784,1.4702356,Dakota,.30129233,-.34508076
2018,.73502243,271.47882,1.3175045,Dakota,.30223745,-.21534808
2018,.57240766,263.38037,1.2698358,Dakota,.22640623,-.45345432
2018,.77984703,271.60159,1.3345695,Dakota,.30663455,-.16700649
2018,.27470168,211.34735,1.3222662,Dakota,.33051363,-.32536247
2018,.40349588,228.98421,1.4677026,Dakota,.53852546,.053077996
2018,.35452905,192.56763,1.0853378,Dakota,.038437761,-.6411258
2018,.35577741,305.10074,1.2677647,Dakota,.51349401,-.37722668
2018,.58547592,204.30995,1.4203371,Dakota,.34178141,.014294088
2018,.56471646,280.87204,1.385842,Dakota,.34289315,-.35038561
2018,.0012481159,167.60713,1.2172604,Dakota,4.2020169e-14,-.91948903
2018,.47501537,267.45062,1.3033947,Dakota,.29056245,-.45821485
2018,.49639946,208.31378,1.4010009,Dakota,.35221112,-.069843136
2018,.56320691,253.05524,1.3044488,Dakota,.27847347,-.33048308
2018,.73444235,275.61243,1.2027504,Dakota,.52415591,.12646739
2018,.51553965,262.18701,1.2561738,Dakota,.22970229,-.495639
2018,.58456105,268.43253,1.301453,Dakota,.28728426,-.36598554
2018,.87738389,274.57767,1.2866427,Dakota,.36464164,.0047187335
2018,.45187908,234.92526,1.4633895,Dakota,.56508332,.11441094
2018,.51311719,250.4908,1.3039317,Dakota,.28989437,-.34691805
2018,.20359994,163.77631,1.2055988,Dakota,2.7476686e-19,-.71367633
2018,.59012729,280.87906,1.2831339,Dakota,.40435672,-.22674173
2018,.42256305,278.39865,1.4379901,Dakota,.34993151,-.4601
2018,.51462179,262.07751,1.2944497,Dakota,.27065256,-.42936429
2018,.57100546,260.68051,1.3882356,Dakota,.37221426,-.2052639
2018,.6228072,281.24915,1.4136761,Dakota,.36483818,-.26228958
2018,.6355468,274.72195,1.3540448,Dakota,.37627745,-.20221575
2018,.50331318,229.0106,1.38146,Dakota,.46002582,.018182224
2018,.41520208,189.35753,1.5476365,Dakota,.27032447,-.19274902
2018,.70022798,270.07651,1.3126122,Dakota,.29785526,-.24852285
2018,.49753791,252.9863,1.1284473,Dakota,.37159088,-.23980783
2018,.65327507,277.3689,1.3172671,Dakota,.34647483,-.24620204
2018,.44463888,265.93939,1.3670448,Dakota,.43423122,-.24587765
2018,.43394545,231.27988,1.3872614,Dakota,.49101263,-.0062861391
2018,.40540072,228.8974,1.4653436,Dakota,.53741241,.053434372
2018,.32312238,287.31812,1.3528636,Dakota,.40152925,-.50919068
2018,.43422425,285.55167,1.360504,Dakota,.45613655,-.30886087
2018,.55058867,269.98444,1.3478544,Dakota,.29849333,-.38642052
2018,.50975329,197.36473,1.0251443,Dakota,.051891323,-.49643171
2018,.7550813,249.35716,1.3294941,Dakota,.24758627,-.18528824
2018,.59641874,266.67267,1.3000813,Dakota,.2700429,-.37501776
2018,.39046732,212.19722,1.4130723,Dakota,.31661132,-.2440293
2018,.61692083,276.16388,.90407598,Dakota,.16280648,-.57345277
2018,.65672261,263.76196,1.2744962,Dakota,.27466786,-.29813543
2018,.6479333,267.76703,1.3470511,Dakota,.37254381,-.16522016
2018,.54142469,211.88007,.99582648,Dakota,.042241056,-.54845697
2018,.31032923,238.42363,1.4143304,Dakota,.15902855,-.69399118
2018,.52447742,212.05365,.9989419,Dakota,.043893542,-.56233752
2018,.3157934,239.3239,1.4143234,Dakota,.16413942,-.68466848
2018,.71129471,269.79694,1.299368,Dakota,.30701292,-.22204812
2018,.36106861,218.15755,.95022738,Dakota,.044644196,-.74096948
2018,.63276762,275.59238,1.3503417,Dakota,.3837049,-.19666496
2018,.57928473,280.73218,1.2638254,Dakota,.27027547,-.45434576
2018,.67317796,277.5835,1.3631126,Dakota,.39069015,-.15669453
2018,.5969969,270.52625,1.3107487,Dakota,.3263821,-.30027929
2018,.61502558,281.57681,1.412944,Dakota,.36779326,-.26621366
2018,.58659047,278.55951,1.2631537,Dakota,.39727709,-.23103763
2018,.70269322,274.73538,1.3481339,Dakota,.38780931,-.12098148
2018,.51488918,282.90378,1.3099376,Dakota,.44683316,-.23687249
2018,.64934629,277.68713,1.3192515,Dakota,.35001713,-.24553983
2018,.76802981,249.37848,1.3300787,Dakota,.25395507,-.16296332
2018,.21663472,184.95828,1.5575798,Dakota,.18841302,-.49100339
2018,.00023750185,173.91548,1.8658489,Dakota,7.0910378e-10,-.94903409
2018,.56510007,283.23502,1.2740217,Dakota,.30155459,-.42800766
2018,.55544198,263.57751,1.2621711,Dakota,.23703989,-.45284495
2018,.59870118,281.76538,1.2715847,Dakota,.40079907,-.22856495
2018,.44311541,243.65587,1.4486315,Dakota,.217994,-.49811035
2018,.43536156,283.78036,1.5884627,Dakota,.64541453,.0082170563
2018,.43759257,252.4073,1.3713619,Dakota,.23819537,-.51006424
2018,.69137067,267.34799,1.2751108,Dakota,.26851475,-.29214132
2018,.58891672,271.64142,1.3432391,Dakota,.36359701,-.25230569
2018,.62229335,261.91476,1.324195,Dakota,.26957178,-.33011451
2018,.76082087,276.22354,1.2904825,Dakota,.27449307,-.25798178
2018,.30981955,201.44385,1.4303943,Dakota,.074757129,-.66391182
2018,.68850946,266.37915,1.2688756,Dakota,.26230335,-.30051982
2018,.37617767,255.83276,1.2627161,Dakota,.44548807,-.24548958
2018,.5213604,260.8707,1.2585316,Dakota,.24611963,-.45753601
2018,.46902737,285.79584,1.3569114,Dakota,.44351897,-.2980881
2018,.42076224,243.67561,1.4168375,Dakota,.21473959,-.52431202
2018,.62748504,273.03479,1.2831419,Dakota,.24157609,-.42125505
2018,.42731965,248.47119,1.3312337,Dakota,.21514577,-.53928912
2018,.6045922,251.09201,1.3179919,Dakota,.28956503,-.26499283
2018,.83459431,289.93018,1.4025483,Dakota,.60070997,.27938035
2018,.5856452,276.67007,1.2536103,Dakota,.24850982,-.46542007
2018,.43208197,261.05103,1.2869166,Dakota,.3721768,-.33637905
2018,.36142963,252.49857,1.2135744,Dakota,.17074934,-.6911518
2018,.70768851,271.82404,1.3097944,Dakota,.26385647,-.30482072
2018,.31770128,246.80125,1.2994871,Dakota,.19171637,-.67192405
2018,.47618535,229.58487,1.379678,Dakota,.45588133,-.016428581
2018,.42925665,282.60907,1.5652283,Dakota,.60727084,-.054223407
2018,.29621226,165.73593,1.7790667,Dakota,.063305281,-.53330714
2018,.55927283,274.42651,1.3527468,Dakota,.35518309,-.30623126
2018,.42751566,267.45877,1.3110695,Dakota,.28749084,-.5074845
2018,.71968549,289.56293,1.4462759,Dakota,.58865523,.15442027
2018,.71985358,271.02277,1.3523217,Dakota,.30594569,-.2213724
2018,.81417793,269.69775,1.2419627,Dakota,.39620018,.019335533
2018,.76153898,271.41364,1.259128,Dakota,.32695827,-.1501337
2018,.62773263,280.96396,1.4695359,Dakota,.38571078,-.22244635
2018,.48296732,212.59244,1.003835,Dakota,.04119619,-.60782635
2018,.41924313,247.50041,1.3199378,Dakota,.21161264,-.54815757
2018,.39814261,241.05898,1.4869283,Dakota,.59289491,.081810214
2018,.67434371,266.66562,1.3383337,Dakota,.27778849,-.28981388
2018,.49294922,256.24686,1.3888131,Dakota,.27916306,-.40926111
2018,.64777654,224.31459,1.5014645,Dakota,.3428857,-.016598059
2018,.49482009,290.57565,1.5303441,Dakota,.65393955,.046648201
2018,.50731397,275.92493,1.2432309,Dakota,.22776921,-.56873667
2018,.52166307,289.69363,1.4590251,Dakota,.66014135,.085736789
2018,.61334664,268.03455,1.327778,Dakota,.27754104,-.35322791
2018,.61963475,274.31235,1.3188652,Dakota,.28469962,-.3641893
2018,.40571406,246.86569,1.2638702,Dakota,.45682585,-.15887551
2018,.3324365,236.77051,1.5289496,Dakota,.58191144,.022193888
2018,.69692594,265.33945,1.2894831,Dakota,.26225731,-.28804249
2018,.45058891,266.51398,1.5895988,Dakota,.27327889,-.50483847
2018,.69637614,275.68198,1.3065226,Dakota,.29981109,-.27434438
2018,.56187868,269.0972,1.3190317,Dakota,.27633497,-.40793893
2018,.33569202,253.85892,1.4512939,Dakota,.29952821,-.51174355
2018,.47126767,279.26978,1.2906526,Dakota,.39407429,-.34686545
2018,.47154349,235.73941,1.2508299,Dakota,.40544578,-.13072509
2018,.60935456,261.76828,1.3893759,Dakota,.384837,-.15394381
2018,.31797895,168.18013,1.5607314,Dakota,.26959825,-.18844603
2018,.53716654,254.17561,1.3262296,Dakota,.24219032,-.41885245
2018,.47216976,275.20068,1.3104235,Dakota,.36401641,-.37648407
2018,.80067617,272.80072,1.2995377,Dakota,.30346444,-.15820462
2018,1.0283312,282.24792,1.2555829,Dakota,.43540213,.22565009
2018,.58997977,251.21922,1.3502741,Dakota,.22282796,-.38777009
2018,.77312273,261.66913,1.5545467,Dakota,.25503352,-.21219526
2018,.5668816,275.04382,1.338987,Dakota,.27204064,-.43723136
2018,.59768641,257.47247,1.3424493,Dakota,.31824619,-.25368586
2018,.32955009,266.89609,1.1326908,Dakota,.23675492,-.67872059
2018,.36431852,260.72424,1.2935126,Dakota,.23230223,-.6256023
2018,.49024716,273.46875,1.4765635,Dakota,.55909705,-.034367111
2018,.21290816,284.83414,1.3880296,Dakota,.47769189,-.47663644
