year,county_n_kids_u5,county_n_fams_u5,state_n_kids_u5,state_n_fams_u5,county,hr_slots,share_hr,adj_supply_any,adj_supply_ccc,adj_supply_fcc,adj_supply_hr,adj_supply_public,totcost_any,totcost_ccc,totcost_hr,totcost_public,quality_premium,access_index,state_hr_slots,state_adj_supply_any,state_adj_supply_ccc,state_adj_supply_fcc,state_adj_supply_hr,state_adj_supply_public,state_totcost_any,state_totcost_ccc,state_totcost_hr,state_totcost_public,state_quality_premium,state_access_index,state_share_hr,msa_hr_slots,msa_adj_supply_any,msa_adj_supply_ccc,msa_adj_supply_fcc,msa_adj_supply_hr,msa_adj_supply_public,msa_totcost_any,msa_totcost_ccc,msa_totcost_hr,msa_totcost_public,msa_quality_premium,msa_access_index,msa_share_hr,rural_hr_slots,rural_adj_supply_any,rural_adj_supply_ccc,rural_adj_supply_fcc,rural_adj_supply_hr,rural_adj_supply_public,rural_totcost_any,rural_totcost_ccc,rural_totcost_hr,rural_totcost_public,rural_quality_premium,rural_access_index,rural_share_hr,st_med_hr_slots,st_med_adj_supply_any,st_med_adj_supply_ccc,st_med_adj_supply_fcc,st_med_adj_supply_hr,st_med_adj_supply_public,st_med_totcost_any,st_med_totcost_ccc,st_med_totcost_hr,st_med_totcost_public,st_med_quality_premium,st_med_access_index,st_med_share_hr,p25_hr_slots,p75_hr_slots,p50_hr_slots,p25_adj_supply_any,p75_adj_supply_any,p50_adj_supply_any,p25_adj_supply_ccc,p75_adj_supply_ccc,p50_adj_supply_ccc,p25_adj_supply_fcc,p75_adj_supply_fcc,p50_adj_supply_fcc,p25_adj_supply_hr,p75_adj_supply_hr,p50_adj_supply_hr,p25_adj_supply_public,p75_adj_supply_public,p50_adj_supply_public,p25_totcost_any,p75_totcost_any,p50_totcost_any,p25_totcost_ccc,p75_totcost_ccc,p50_totcost_ccc,p25_totcost_hr,p75_totcost_hr,p50_totcost_hr,p25_totcost_public,p75_totcost_public,p50_totcost_public,p25_quality_premium,p75_quality_premium,p50_quality_premium,p25_access_index,p75_access_index,p50_access_index,p25_share_hr,p75_share_hr,p50_share_hr,N_county,rank_hr_slots,rank_adj_supply_any,rank_adj_supply_ccc,rank_adj_supply_fcc,rank_adj_supply_hr,rank_adj_supply_public,rank_share_hr,rank_access_index,rank_totcost_any,rank_totcost_ccc,rank_totcost_hr,rank_totcost_public,rank_quality_premium,s_adj_supply_fcc,s_adj_supply_ccc,s_adj_supply_public,s_st_adj_supply_fcc,s_st_adj_supply_ccc,s_st_adj_supply_public
2022,21542.266,16762.338,349261,259503,Anoka,.23036169,.41913182,.53489661,.33867201,.15703024,.19116728,.039194401,233.67056,287.63297,289.68015,8.5941992,1.3002174,,.26744977,.59806472,.34602442,.18187934,.19728884,.070160918,206.02438,267.03397,268.21628,8.9497108,1.2590977,,.42291179,.28764853,.59792238,.42707723,.1100736,.22687696,.060771573,253.76491,311.44153,320.31583,7.7107048,1.2617077,,.47959268,.24278243,.59823847,.24704041,.26957062,.16115496,.081627466,147.72226,205.79477,197.83298,10.619012,1.2555509,,.35369146,.23990816,.56106758,.30584425,.12088981,.16885473,.050118964,211.27977,288.37915,295.1109,7.2191019,1.2429373,,.44643068,.14246801,.29040575,.22032994,.39366108,.65591353,.51685172,.24127963,.44208628,.32505447,.099665448,.19641632,.14363785,.11384864,.24632397,.18219545,.015792709,.053184122,.03393634,220.32135,246.99661,234.72617,275.1066,304.98407,293.48422,274.66168,317.03876,302.71198,6.5744019,9.3037128,7.6563468,1.1761438,1.4410586,1.3315039,,,,.32004344,.5672673,.42036369,87,46,56,20,80,28,71,20,,80,77,78,21,57,29,63,7,30,58,12
2012,2118.9998,1801.9999,349261,259503,Becker,.11605844,.11719341,.60416424,.015841754,.47226402,0,.11605844,107.08465,346.47665,,36.426556,,.6589036,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,0,.20488018,2.4412875e-06,.043060802,1.0231338,.53008753,0,.0071641998,6.1083703e-27,.026061265,.80787385,.42927676,0,0,0,0,.20488018,2.4412875e-06,101.47416,122.40601,109.74812,211.75003,427.73639,225.86118,,,,6.5854053,41.861195,17.361145,,,,-.11448872,1.3480442,.53463662,0,.20304236,.000048493104,87,14,41,73,34,44,14,21,38,43,68,,23,,78,3,19,57,36,7
2013,2118.9998,1801.9999,349261,259503,Becker,.19173206,.25088561,.64036125,.023335047,.50096893,.075674817,.11605725,110.44774,189.5098,141.58444,20.716515,1.1345842,.51223922,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,2.6534880e-11,.36051053,.041417025,.049341805,1.0846506,.58415079,0,.026724409,2.3379399e-25,.030101098,.87380517,.49740553,1.0308972e-38,.15859884,.007012506,0,.20487994,8.2573399e-07,104.5653,123.16586,113.74084,178.84431,203.26823,183.6795,131.299,150.36826,142.66469,6.5853882,30.583393,18.027813,1.0355884,1.2226942,1.1553364,-.075035684,1.078842,.37810254,5.1933722e-07,.35408846,.1214394,87,13,39,73,35,12,16,5,22,45,59,14,52,12,78,4,18,56,37,7
2014,2118.9998,1801.9999,349261,259503,Becker,.27965695,.34472132,.68713516,.04140301,.47532994,.10925473,.17040221,104.16108,188.51761,144.58102,17.682562,1.1414044,.63291872,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,1.3996057e-08,.49519962,.11867592,.028451489,1.1699584,.68774307,0,.058185648,4.5761485e-12,.012411121,.82239199,.42865539,4.7958562e-17,.18770307,.031982765,5.2334231e-30,.3042219,.00062260841,98.966026,123.75545,111.66467,172.99693,203.15717,181.40007,131.86386,149.65736,140.07863,5.4814987,26.611164,15.115677,1.0532571,1.2445281,1.1171632,-.22885348,1.3727392,.37530255,.00010158165,.46163914,.3365491,87,12,38,66,36,11,11,5,18,42,56,18,66,14,69,6,25,51,40,10
2015,2118.9998,1801.9999,349261,259503,Becker,.24682643,.2898834,.67100346,.070445463,.44195884,.088227257,.15859917,107.11186,198.14806,154.39323,18.19488,1.2147795,.63809365,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,4.7958562e-17,.49734277,.027426679,.0076262956,1.2385947,.52087367,0,.14649795,7.6366006e-12,.0016643445,.7363075,.41476762,1.0938458e-30,.15897785,.002216714,2.2586641e-30,.31111982,.00021325517,105.23296,125.13893,114.1584,174.51288,217.91678,186.16824,142.13892,162.12144,150.59924,5.7084198,26.833054,15.74784,1.1161078,1.2751987,1.1656661,-.38216802,1.6135416,.16934334,5.3789827e-11,.38654235,.21215397,87,9,34,55,36,15,14,10,17,48,62,33,72,25,66,10,24,49,41,10
2016,2118.9998,1801.9999,349261,259503,Becker,.10592414,.35398215,.19547112,.011980379,.10894539,.031378806,.074545339,76.335083,186.05653,141.43495,67.400406,1.4376715,.31832564,.10475305,.30868447,.16964787,.11242023,.07813669,.026616363,168.51242,242.1907,246.28207,38.804512,1.6600305,7.6565043e-10,.2843667,.13995342,.37132013,.24233294,.10267338,.1136396,.026313821,221.29439,274.26117,281.49667,12.025635,1.3112875,-.145895,.35410124,.061771214,.23220243,.080894902,.12432174,.034785431,.026985783,104.06235,203.03069,187.33775,71.503181,2.2442749,.17814684,.19921653,.067397177,.26988581,.12638226,.08399827,.039365496,.0077712298,179.23958,254.69212,267.13513,10.302787,1.3251808,-.076522715,.25419465,0,.21929541,.000058012251,5.6347989e-14,.35658887,.11038648,0,.00541795,6.5550451e-27,3.2066128e-30,.14443398,.040351614,0,.06500753,2.9075522e-09,0,.14466721,1.8375729e-07,52.228546,102.39033,66.115097,166.74153,198.11053,181.85269,118.64729,170.52429,135.17444,7.2541814,55.027885,18.459534,.97487521,1.8194959,1.4323375,-.0069246888,.69022667,.21396425,0,.70886892,.26586351,87,17,58,58,53,31,8,16,31,44,39,19,46,25,56,6,38,36,55,9
2017,2118.9998,1801.9999,349261,259503,Becker,.22172873,.37971494,.45444417,.022475408,.29431239,.084072329,.13765641,122.45646,455.87189,150.71536,84.581329,1.1217682,.36654004,.16696499,.44115615,.21265782,.17964444,.11711731,.049847685,183.03572,275.08139,247.28606,25.716303,1.3437595,.00013756404,.34881932,.18493438,.43973619,.2857779,.1252379,.15530461,.029629765,227.56776,279.61356,284.02005,12.382446,1.3146435,-.19302246,.40445119,.14502324,.44288999,.12337369,.24607818,.070488229,.07453502,128.62953,269.54431,195.3779,42.006691,1.3853948,.2361272,.2808893,.14204176,.41139814,.1803634,.13195089,.09526775,.021559807,187.25017,269.0394,264.0014,8.5519934,1.2634766,-.11787421,.3744601,1.4670101e-15,.46892238,.049574882,.000036104087,.82623231,.36985749,0,.040344417,3.7424212e-21,1.3643518e-06,.50616145,.26058149,2.6874678e-37,.15434712,.0057798726,0,.25938678,.000091795941,98.65229,132.05559,114.6805,194.08105,790.06195,209.1806,138.13919,152.5704,148.77628,5.5019917,115.64606,15.729695,1.0281202,1.2519308,1.1239436,-.23959236,1.1222087,.20908755,3.9117289e-08,.60941243,.42680576,87,14,34,67,31,25,13,15,25,55,75,26,69,20,65,5,30,41,48,11
2018,2118.9998,1801.9999,349261,259503,Becker,.25955114,.39980316,.53452891,.034399264,.36146343,.12088495,.13866618,112.02175,225.55208,163.08945,17.97163,1.258368,.52781242,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,4.9821574e-11,.5045138,.070028543,.0020096558,.8985942,.48786902,0,.027817491,7.6036830e-33,.000022497825,.59196544,.34397078,1.9483833e-29,.24097729,.00086631736,2.2605377e-30,.1844946,.00020284917,113.90356,131.80176,120.79846,204.66669,239.38693,220.6796,139.7269,167.98825,161.13881,5.1060309,26.833584,15.486147,1.1093208,1.3156354,1.2730936,-.35099113,1.2636518,.09073095,.000061974657,.60947931,.47867098,87,10,42,65,39,12,25,8,20,43,62,45,68,54,68,6,26,41,47,12
2019,2118.9998,1801.9999,349261,259503,Becker,.24075158,.39895046,.46179384,.042732771,.2943632,.11605372,.12469786,109.60943,205.46503,158.16951,13.007627,1.2222545,.32333109,.21685407,.56920344,.27474514,.21301781,.13541356,.081440508,188.82721,254.64575,250.36604,39.83754,1.2466825,-3.9950529e-10,.36112294,.23721111,.56380707,.37398562,.13397329,.18136291,.055848189,236.04593,290.60721,299.03973,48.742886,1.2906914,-.20131844,.4183369,.19199687,.57579273,.15356633,.30953607,.07930655,.11269032,131.17021,200.58304,176.8013,28.325695,1.1799331,.2458223,.29126114,.19229907,.5299468,.23519602,.14615482,.11689028,.046364371,193.21698,273.84366,276.4006,18.412409,1.2438682,-.11975329,.37556082,8.5712381e-18,.43458289,.042425454,.000010581217,.81849217,.38492951,0,.033657514,2.0670589e-25,7.0675084e-09,.47119793,.26783869,0,.2425725,.000034537596,3.0316189e-30,.20089304,.00033461489,111.49929,132.77768,120.2058,197.17543,211.89919,203.53069,145.43254,168.6313,157.36116,4.3920231,19.22226,12.029713,1.1070018,1.2882632,1.220795,-.42868841,1.03466,-.0023835897,5.0056215e-08,.69285095,.41716969,87,20,70,64,51,14,34,13,37,35,59,55,42,59,64,9,27,37,48,14
2020,2118.9998,1801.9999,349261,259503,Becker,.32739031,.40660644,.58530539,.0570991,.36135474,.16053875,.16685157,114.48923,205.43152,159.3214,58.571308,1.2241212,.5220806,.2391668,.58344477,.2826727,.20582268,.14421742,.094949387,195.66025,256.33185,252.38196,112.12788,1.2529514,-5.7189925e-10,.38828039,.25778362,.57914805,.38157508,.12706237,.187273,.070510618,243.56932,292.39255,301.20221,141.01784,1.2822433,-.2076588,.44085431,.21643451,.58869129,.16190679,.30199388,.09164387,.12479064,137.16031,203.26027,181.2607,74.763512,1.2100846,.25356427,.3240844,.212387,.54498643,.2433251,.14078793,.11976141,.065544695,202.12589,275.61298,278.21957,107.53541,1.2393914,-.12787411,.40247095,9.0132941e-18,.59686124,.018518694,.000059155944,1.1066667,.49404919,0,.044972565,2.7619687e-25,3.3970239e-06,.59324175,.33962816,0,.35291532,2.0007679e-08,1.4016916e-28,.35314357,.00020411794,113.73384,139.02534,128.88925,197.15869,211.89911,203.452,146.30621,166.96626,160.09444,16.66119,77.135643,35.777847,1.1274835,1.2527975,1.2232114,-.41329986,1.4914738,.03497183,4.3241858e-08,.71474379,.45854217,87,8,44,67,33,10,27,13,15,36,58,49,48,55,62,10,29,35,48,16
2021,2118.9998,1801.9999,349261,259503,Becker,.34587115,.38107035,.61323458,.099682063,.33431372,.16663237,.17923878,121.31035,208.29382,232.40816,13.524891,1.6339039,,.25498864,.58233821,.30032423,.19155487,.16452955,.090459101,200.82707,275.34302,272.51553,8.8873844,1.261619,,.4128885,.27336735,.57948226,.39852765,.11708596,.20949866,.063868679,251.81323,316.85901,323.74631,7.80584,1.2729286,,.46881911,.23254494,.5858258,.18040022,.28249481,.10961416,.12293078,138.5638,213.12578,198.2066,10.293574,1.2451237,,.34458718,.2208669,.53308749,.25042906,.12387804,.13743189,.057669424,204.30151,297.31744,303.00916,7.2924871,1.2356136,,.42891139,2.9301408e-23,.7664482,.050602756,2.4355811e-07,1.0954373,.40713048,0,.064025737,2.7347579e-22,1.5103213e-09,.54508531,.22550572,0,.24608368,1.1047081e-06,0,.37448457,.0011062694,94.487335,150.15576,135.79404,205.05235,218.36693,211.24571,148.38916,200.63956,167.8356,4.7102742,20.751009,9.1485529,1.026836,1.4825571,1.1690803,,,,1.4174389e-13,.73123676,.40112376,87,8,39,48,37,12,22,33,,45,56,73,77,81,55,16,29,33,52,16
2022,2118.9998,1801.9999,349261,259503,Becker,.37597898,.37514958,.64316368,.17840108,.31208,.22329634,.15268263,126.76027,200.43658,170.91525,13.624496,1.1431627,,.26744977,.59806472,.34602442,.18187934,.19728884,.070160918,206.02438,267.03397,268.21628,8.9497108,1.2590977,,.42291179,.28764853,.59792238,.42707723,.1100736,.22687696,.060771573,253.76491,311.44153,320.31583,7.7107048,1.2617077,,.47959268,.24278243,.59823847,.24704041,.26957062,.16115496,.081627466,147.72226,205.79477,197.83298,10.619012,1.2555509,,.35369146,.23990816,.56106758,.30584425,.12088981,.16885473,.050118964,211.27977,288.37915,295.1109,7.2191019,1.2429373,,.44643068,3.7644020e-19,.67476273,.0048041921,3.2664655e-08,1.1922675,.37308282,0,.23409864,9.9129863e-08,6.4569960e-11,.55242795,.22715338,7.6434132e-35,.37160587,.0014532099,0,.3800016,.0001799436,116.9743,148.46014,134.43747,193.98663,209.42416,202.20328,150.85225,187.93835,175.00731,4.7777877,18.89872,11.147407,1.0216174,1.257354,1.1794672,,,,2.1431262e-12,.69343746,.44067866,87,13,35,56,37,15,10,32,,39,62,33,67,28,49,28,24,30,58,12
2012,3438.9336,2130.0188,349261,259503,Beltrami,.21000685,.18323885,.6230216,.06424699,.34876773,0,.21000685,92.820969,240.04733,,78.102524,,.82348704,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,0,.4282968,6.1348338e-08,.00089285924,1.2045827,.34886509,1.0293078e-38,.088759311,6.7587353e-06,0,.5707432,.30796951,0,0,0,0,.4282968,6.1348338e-08,70.195396,113.52012,98.442093,119.92726,170.25005,147.06737,,,,7.2075515,195.94484,18.547112,,,,.0018026233,1.7845292,.53532064,0,.38790476,3.8907507e-07,87,6,36,57,59,44,6,7,23,12,44,,60,,56,10,34,57,36,7
2013,3438.9336,2130.0188,349261,259503,Beltrami,.20764814,.17908217,.63834822,.07567212,.35502797,0,.20764814,100.83675,171.173,249.91817,29.439751,1.9976624,.58675134,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,0,.42333949,5.9162829e-08,.00041062565,1.288426,.35509989,0,.11868394,5.9795422e-09,3.4902284e-10,.56965959,.30030936,0,0,0,0,.42333949,5.9162829e-08,78.235817,120.30269,109.59079,135.86116,194.46349,149.73767,223.44246,277.58145,233.58136,7.201344,44.138977,18.553505,1.7978228,2.0623398,1.9103773,-.11165356,1.3564206,.17471245,0,.38097715,3.8847529e-07,87,10,40,53,62,70.5,6,16,12,22,52,62,69,62,56,12,33,56,37,7
2014,3438.9336,2130.0188,349261,259503,Beltrami,.16321345,.25184676,.61563766,.12844019,.36621433,.042230301,.12098314,98.331818,193.54745,200.65683,17.098516,1.619625,.46695453,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,1.0608885e-18,.30160606,.0079886811,.034828156,1.192571,.36591753,0,.26204348,2.6858575e-06,.00022730716,.59748626,.32182211,0,.065905564,3.7542379e-13,2.8233199e-19,.19829357,.003781867,87.393066,120.84879,112.89986,164.4803,217.33032,181.21078,175.72195,217.33511,194.31682,7.1445684,23.708408,13.555583,1.313547,1.7984154,1.4973779,-.13061076,1.0403311,.26770842,5.5009597e-16,.41685447,.065021113,87,25,47,38,56,35,28,15,34,29,60,46,64,55,59,21,20,51,40,10
2015,3438.9336,2130.0188,349261,259503,Beltrami,.14820588,.25804594,.55329394,.068428077,.33995843,.0032984321,.14490744,93.387688,178.21933,158.56265,16.589237,1.2729149,.43827826,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,1.8665635e-14,.25817633,.011097802,.058376193,1.0274031,.32399416,0,.14902768,2.5891534e-06,.0013426446,.56542051,.26950401,0,.00035318633,0,5.4590790e-17,.24247114,.0051804786,75.114983,118.9394,104.37932,146.38405,204.36127,167.23013,124.94447,189.41682,142.30562,6.9603782,22.654072,12.930582,.97600579,1.3570421,1.1194966,-.22472803,.9705593,.1655052,2.2297338e-10,.44011623,.099523865,87,33,53,58,59,57,17,16,37,21,48,38,65,34,61,12,26,49,41,10
2016,3438.9336,2130.0188,349261,259503,Beltrami,.053812474,.17386,.17399737,.032613013,.090998508,.0034266259,.050385848,75.986877,161.16193,98.16185,76.272408,1.1941245,.24780753,.10475305,.30868447,.16964787,.11242023,.07813669,.026616363,168.51242,242.1907,246.28207,38.804512,1.6600305,7.6565043e-10,.2843667,.13995342,.37132013,.24233294,.10267338,.1136396,.026313821,221.29439,274.26117,281.49667,12.025635,1.3112875,-.145895,.35410124,.061771214,.23220243,.080894902,.12432174,.034785431,.026985783,104.06235,203.03069,187.33775,71.503181,2.2442749,.17814684,.19921653,.067397177,.26988581,.12638226,.08399827,.039365496,.0077712298,179.23958,254.69212,267.13513,10.302787,1.3251808,-.076522715,.25419465,0,.094222479,9.9131148e-11,1.0937753e-15,.29275995,.075850442,0,.057814158,1.6090679e-08,6.8318375e-17,.11270983,.039030075,0,.0010864808,4.9640586e-22,0,.089582287,1.3315254e-12,56.35561,91.398872,71.491676,132.7626,190.66322,144.62373,67.270897,85.270935,76.312584,8.6151161,118.58036,37.972298,.64125919,1.3193934,.85727823,.038952965,.46416521,.14389798,0,.34895974,2.5396134e-06,87,46,67,50,68,53,17,44,46,43,19,7,47,9,52,19,29,36,55,9
2017,3438.9336,2130.0188,349261,259503,Beltrami,.1231053,.25754362,.38618833,.049938131,.22904052,.015895613,.10720968,113.53501,332.47626,310.57785,45.916519,2.0586493,.23593605,.16696499,.44115615,.21265782,.17964444,.11711731,.049847685,183.03572,275.08139,247.28606,25.716303,1.3437595,.00013756404,.34881932,.18493438,.43973619,.2857779,.1252379,.15530461,.029629765,227.56776,279.61356,284.02005,12.382446,1.3146435,-.19302246,.40445119,.14502324,.44288999,.12337369,.24607818,.070488229,.07453502,128.62953,269.54431,195.3779,42.006691,1.3853948,.2361272,.2808893,.14204176,.41139814,.1803634,.13195089,.09526775,.021559807,187.25017,269.0394,264.0014,8.5519934,1.2634766,-.11787421,.3744601,6.2036825e-21,.15384075,.006666074,.0057170498,.69978458,.26469624,0,.12390469,5.6962367e-08,1.3561340e-11,.37745148,.18098393,0,.027507415,1.1125123e-13,1.2273638e-21,.12583835,.00035119581,79.633003,125.81878,114.12599,168.29286,590.00812,185.24927,130.66797,588.61926,145.39111,7.6950493,24.583384,14.85932,.99708349,4.0968323,1.1449324,-.22271562,.56702048,.18832767,2.2652733e-17,.48405945,.057331838,87,49,60,59,53,66,22,47,48,39,60,77,46,76,59,13,28,41,48,11
