county,year,adj_supply_any,county_n_kids_u5,county_n_fams_u5,state_n_kids_u5,state_n_fams_u5,hr_slots,share_hr,adj_supply_ccc,adj_supply_fcc,adj_supply_hr,adj_supply_public,totcost_any,totcost_ccc,totcost_hr,totcost_public,quality_premium,access_index,state_hr_slots,state_adj_supply_any,state_adj_supply_ccc,state_adj_supply_fcc,state_adj_supply_hr,state_adj_supply_public,state_totcost_any,state_totcost_ccc,state_totcost_hr,state_totcost_public,state_quality_premium,state_access_index,state_share_hr,msa_hr_slots,msa_adj_supply_any,msa_adj_supply_ccc,msa_adj_supply_fcc,msa_adj_supply_hr,msa_adj_supply_public,msa_totcost_any,msa_totcost_ccc,msa_totcost_hr,msa_totcost_public,msa_quality_premium,msa_access_index,msa_share_hr,rural_hr_slots,rural_adj_supply_any,rural_adj_supply_ccc,rural_adj_supply_fcc,rural_adj_supply_hr,rural_adj_supply_public,rural_totcost_any,rural_totcost_ccc,rural_totcost_hr,rural_totcost_public,rural_quality_premium,rural_access_index,rural_share_hr,st_med_hr_slots,st_med_adj_supply_any,st_med_adj_supply_ccc,st_med_adj_supply_fcc,st_med_adj_supply_hr,st_med_adj_supply_public,st_med_totcost_any,st_med_totcost_ccc,st_med_totcost_hr,st_med_totcost_public,st_med_quality_premium,st_med_access_index,st_med_share_hr,p25_hr_slots,p75_hr_slots,p50_hr_slots,p25_adj_supply_any,p75_adj_supply_any,p50_adj_supply_any,p25_adj_supply_ccc,p75_adj_supply_ccc,p50_adj_supply_ccc,p25_adj_supply_fcc,p75_adj_supply_fcc,p50_adj_supply_fcc,p25_adj_supply_hr,p75_adj_supply_hr,p50_adj_supply_hr,p25_adj_supply_public,p75_adj_supply_public,p50_adj_supply_public,p25_totcost_any,p75_totcost_any,p50_totcost_any,p25_totcost_ccc,p75_totcost_ccc,p50_totcost_ccc,p25_totcost_hr,p75_totcost_hr,p50_totcost_hr,p25_totcost_public,p75_totcost_public,p50_totcost_public,p25_quality_premium,p75_quality_premium,p50_quality_premium,p25_access_index,p75_access_index,p50_access_index,p25_share_hr,p75_share_hr,p50_share_hr,N_county,rank_hr_slots,rank_adj_supply_any,rank_adj_supply_ccc,rank_adj_supply_fcc,rank_adj_supply_hr,rank_adj_supply_public,rank_share_hr,rank_access_index,rank_totcost_any,rank_totcost_ccc,rank_totcost_hr,rank_totcost_public,rank_quality_premium,s_adj_supply_fcc,s_adj_supply_ccc,s_adj_supply_public,s_st_adj_supply_fcc,s_st_adj_supply_ccc,s_st_adj_supply_public
Washington,2012,.49137309,15339.844,11446.702,349261,259503,.0067928461,.014757694,.22930366,.25527659,0,.0067928461,195.92058,255.13699,,21.566328,,-.35987884,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,8.4085855e-16,.0035274816,.000012336981,.31584084,.64361596,.48402774,.083442822,.33007139,.17321894,.1590417,.33422551,.24544472,0,0,0,8.4085855e-16,.0035274816,.000012336981,170.97089,214.71155,188.49635,229.33638,278.04559,254.91141,,,,11.583359,22.116249,16.055588,,,,-.59458661,-.088420123,-.34971565,2.8990867e-15,.0085908528,.000027436179,87,80,61,9,77,44,80,75,84,85,52,,13,,52,47,1,57,36,7
Washington,2013,.48320794,15339.844,11446.702,349261,259503,.12730907,.22982603,.22860368,.24781929,.12052409,.0067849839,201.51422,261.09006,260.81189,15.658455,1.4403446,-.23140924,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,.033039279,.18276343,.096675172,.3184554,.61726987,.47324365,.083951071,.32003874,.169377,.16361161,.32081446,.2452524,.024566395,.16545877,.092220783,1.0122408e-11,.0062940475,.000064463515,175.11893,226.60648,194.44507,236.91531,284.36609,259.18127,239.8038,278.62604,269.70306,10.737061,20.240637,15.138918,1.2281172,1.7501407,1.458792,-.36010444,-.063282959,-.2111522,.094133049,.33244747,.21110845,87,20,69,10,81,2,78,9,84,84,83,67,24,33,51,47,1,56,37,7
Washington,2014,.52967668,37255.801,26299.898,349261,259503,.13564935,.2294903,.2557188,.24655287,.10824432,.027405037,199.3515,265.00269,268.54001,10.975113,1.3891385,-.24214458,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,.038556535,.21321851,.097082466,.34480408,.67349398,.51683569,.092773229,.35900071,.19714072,.15703663,.32204992,.2418789,.011326423,.17819738,.064240351,.00031934748,.035620943,.016683148,171.50139,230.23306,191.5004,234.33609,283.09149,270.21198,243.22791,294.51678,278.5528,6.9162135,13.861141,9.0972538,1.1854858,1.5804143,1.4718204,-.4162679,-.066994891,-.25557283,.10166655,.34805307,.20145163,87,34,67,11,81,13,79,21,84,84,86,76,24,37,47,48,5,51,40,10
Washington,2015,.49603677,15339.844,11446.702,349261,259503,.1401177,.24745129,.24467321,.22212906,.11088319,.029234508,204.45477,269.53214,274.3764,10.897682,1.4051045,-.27205148,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,.035331555,.23221852,.099425822,.32165247,.63541538,.49154246,.093047872,.36068696,.19921763,.13065824,.29372901,.20553994,.0084556211,.19104061,.066561967,.00031964103,.037352748,.017952118,173.65363,240.76384,194.2932,243.89958,296.61334,267.48926,250.97855,304.11304,265.25586,6.861125,13.861141,9.0267639,1.224246,1.5770463,1.4391363,-.49202877,-.054039195,-.26393491,.10560133,.37269861,.22831354,87,39,69,9,83,10,82,20,85,84,83,81,28,51,45,49,6,49,41,10
Washington,2016,.50776362,15339.844,11446.702,349261,259503,.18533699,.33644664,.24740045,.20831493,.13328873,.05204827,201.32883,281.81934,279.05533,8.1802149,1.3722382,-.13020693,.17349893,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,6.7520856e-10,.30411661,.1917012,.51860923,.31794,.16105661,.15208855,.039612651,222.11203,277.70114,285.78854,8.1988544,1.3164439,-.22413506,.36608848,.15127282,.57802474,.13472164,.35581079,.063780524,.087492295,129.10641,214.31894,196.17691,19.508986,1.4347159,.2736828,.22844511,.15205732,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.12348117,.30563268,.0791208,.28227529,.15315643,.3314392,.65196359,.50658399,.076634958,.36115909,.2094067,.11132094,.28213,.19665986,.033193376,.21216851,.090143234,.017218985,.081039898,.050777294,164.68549,230.57477,198.33522,256.72855,296.18317,284.81696,247.19791,309.77322,266.71582,6.1953001,9.3352652,7.2858729,1.2273288,1.528963,1.37368,-.39513886,.13894591,-.095612824,.22839956,.46627185,.32793355,87,27,59,9,82,10,68,14,80,82,73,73,8,49,41,49,10,46,43,11
Washington,2017,.52184629,15339.844,11446.702,349261,259503,.19500187,.34521252,.27163565,.19525856,.14004982,.054952051,202.81334,280.28033,259.75888,8.2830076,1.2322551,-.16834405,.20028403,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,3.0665989e-10,.34396562,.21748964,.53602523,.34291685,.14553605,.16980168,.047687959,220.6983,274.22,282.50162,8.1945629,1.2935365,-.21263325,.3981843,.17927492,.56416196,.14678609,.32003006,.08083225,.098442666,123.85667,257.38586,186.69583,26.766617,1.3283236,.2596384,.27776128,.17801599,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.12336726,.36346814,.075940616,.30322748,.13682476,.32823831,.66342151,.51039129,.078775719,.39921868,.2233901,.099949971,.27126458,.18021488,.020062707,.23366809,.083800547,.017615484,.083637655,.05303102,163.79013,231.35425,198.91159,246.70952,296.61255,282.66214,188.26216,299.13589,254.11713,6.2819738,9.3626022,7.3229356,1.0018151,1.3856473,1.2602611,-.43237668,.087595567,-.14152616,.19464964,.49486327,.33365399,87,35,50,8,81,13,72,21,83,83,55,73,7,40,37,52,11,41,46,13
Washington,2018,.50946504,15339.844,11446.702,349261,259503,.18476561,.34134516,.28432724,.19013767,.14976546,.035000142,227.90596,299.44012,290.39807,8.1031771,1.2983539,-.14810215,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,.072251245,.27722594,.13017529,.31748623,.64314866,.48486036,.10052583,.4134202,.22990513,.10007538,.26308477,.17551681,.042509142,.22948915,.096341237,.011202784,.036831677,.02190087,188.76152,276.00403,213.1925,260.06323,321.47028,293.93433,238.80357,348.42175,270.46985,5.9396629,9.6266575,7.495429,1.1649946,1.4113077,1.2920163,-.40272468,.075748429,-.1687862,.20486824,.47564334,.31941938,87,28,50,8,78,7,78,17,82,83,81,78,10,61,37,56,7,41,47,12
Watonwan,2012,.53547859,768.99951,644.99963,349261,259503,.024115346,.038221944,.16123703,.35012621,0,.024115346,89.321465,99.168297,,92.039299,,.7398361,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,0,.040738732,.040340159,.49527866,.64710426,.62752271,.18743564,.19136347,.19006708,.30107737,.41947275,.3999784,0,0,0,0,.040738732,.040340159,85.904625,88.754189,86.422356,82.605057,93.318649,83.532135,,,,2.4444492,295.80615,3.2500067,,,,.69188112,.92243439,.89155543,0,.063443355,.062245712,87,63,49,18,58,44,63,62,31,8,1,,63,,65,30,5,57,36,7
Watonwan,2013,.5399363,768.99951,644.99963,349261,259503,.024115346,.037690122,.16121149,.35460946,0,.024115346,95.939217,98.738983,203.37808,14.855736,2.0477636,.37764889,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,0,.040738732,.040340159,.5050419,.65663642,.63675934,.18551506,.19280544,.1910519,.31102219,.429636,.4082149,0,0,0,0,.040738732,.040340159,91.065491,99.268417,91.695831,91.554405,104.18179,92.73436,195.08347,208.72238,206.44461,2.4444492,35.30563,3.2500067,1.8602188,2.1537406,2.1116271,.30698469,.50277632,.48550013,0,.062439181,.06128547,87,74,59,19,63,70.5,61,72,46,16,2,42,20,65,66,30,4,56,37,7
Watonwan,2014,.50340533,768.99951,644.99963,349261,259503,.08537475,.16001333,.16123703,.27097377,.01418024,.071194507,81.933899,89.301849,104.85794,6.3102565,1.1118355,.38229594,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,.075446628,.11286451,.11047751,.53219795,.5628103,.54643381,.18743564,.19136347,.19006708,.26085699,.28857833,.27474248,0,.024409566,.022184201,.075446628,.088686861,.087544456,75.254509,87.958626,75.624496,78.937408,100.40247,79.91571,91.725334,126.11429,93.030891,2.0555596,3.6006587,2.8055613,1.0322859,1.2339352,1.0410366,.3642076,.50175679,.48007178,.13761523,.20386344,.19727658,87,64,76,26,75,47,56,45,46,3,1,1,1,9,54,32,14,51,40,10
Watonwan,2015,.469791,768.99951,644.99963,349261,259503,.14208269,.30397284,.16082586,.23777063,.070888184,.071194507,77.950073,87.796051,86.979118,6.3102565,.91835856,.44422731,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,.075446628,.20847341,.20568672,.45903903,.52007037,.47657052,.18666306,.1906635,.18938388,.18304501,.25087339,.20114122,0,.11988731,.117966,.075446628,.088686861,.087544456,71.809624,81.237617,73.115158,82.365173,89.805565,83.295189,74.447258,104.5834,75.466606,2.0555596,3.6006587,2.8055613,.78761113,1.1020535,.81332529,.34965971,.6031853,.58638853,.14435358,.44417104,.43047085,87,38,76,26,81,22,55,7,36,3,1,1,1,1,51,34,15,49,41,10
Watonwan,2016,.40427548,768.99951,644.99963,349261,259503,.12608637,.2997776,.13877028,.2285499,.089131072,.036955297,94.362999,99.140633,163.72736,6.3973851,1.728865,.2642858,.17349893,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,6.7520856e-10,.30411661,.1917012,.51860923,.31794,.16105661,.15208855,.039612651,222.11203,277.70114,285.78854,8.1988544,1.3164439,-.22413506,.36608848,.15127282,.57802474,.13472164,.35581079,.063780524,.087492295,129.10641,214.31894,196.17691,19.508986,1.4347159,.2736828,.22844511,.15205732,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.12348117,.30563268,.10185178,.10408811,.10338966,.40804636,.44797674,.43237293,.14878315,.17224552,.17046326,.20714088,.23725873,.22622196,.071290843,.073141575,.072556645,.030507378,.03095169,.030808801,71.63768,109.16359,108.52164,56.041115,115.62177,114.72894,38.205948,211.13419,210.18974,2.0555596,3.3611178,2.6944497,.45465747,2.2040544,2.1735332,.14999172,.71357632,.1752653,.23161174,.57402146,.24334553,87,57,84,30,77,20,78,20,57,13,2,34,2,68,57,34,9,46,43,11
Watonwan,2017,.51333332,768.99951,644.99963,349261,259503,.10282118,.20341054,.25984621,.21065374,.059987847,.042833336,103.5613,135.71126,79.649323,10.50689,.85855675,.19502157,.20028403,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,3.0665989e-10,.34396562,.21748964,.53602523,.34291685,.14553605,.16980168,.047687959,220.6983,274.22,282.50162,8.1945629,1.2935365,-.21263325,.3981843,.17927492,.56416196,.14678609,.32003006,.08083225,.098442666,123.85667,257.38586,186.69583,26.766617,1.3283236,.2596384,.27776128,.17801599,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.12336726,.36346814,.040340159,.040927678,.040738732,.51175159,.60305709,.56937951,.19673717,.36169159,.34541085,.1836182,.23140861,.20514436,0,2.8537042e-06,0,.040340159,.040927678,.040738732,72.935974,117.95553,117.22997,77.754265,146.28674,145.28966,76.222023,79.189323,77.051941,2.0555596,3.3611178,2.6944497,.82727027,.84836119,.83862978,.065028094,.63895667,.10210467,.066509165,.59810179,.069068454,87,78,54,10,78,46,80,65,60,39,1,1,17,2,41,51,8,41,46,13
Watonwan,2018,.46983656,768.99951,644.99963,349261,259503,.074983679,.17371967,.18476087,.21948278,.0093907695,.065592907,130.23502,200.3793,102.87645,4.6620965,.77500004,.071258865,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,.04051581,.11224316,.040785149,.47040921,.51243478,.48702553,.14878315,.24984777,.24738288,.19711432,.23614377,.21732409,0,2.6992900e-06,0,.04051581,.075099908,.040785149,116.05814,151.14093,148.70035,201.86923,213.58176,212.89252,101.83628,104.39184,103.5585,1.9444485,3.2500067,2.5833385,.72838104,.74349159,.73368895,-.065951161,.19392924,-.031317398,.079470925,.24040873,.082870275,87,80,61,18,73,72,60,71,73,65,39,1,1,2,47,39,14,41,47,12
Wilkin,2012,.68512839,401.00006,254.00006,349261,259503,.050127853,.048931476,.010490702,.62450981,0,.050127853,108.09785,548.75598,,104.48824,,.75796676,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,0,.084208958,.081685424,5.4736677e-11,1.0723237,1.0186957,0,0,0,5.0663050e-11,.98695165,.92715198,0,0,0,0,.084208958,.081685424,94.291901,122.02189,95.331139,611.71436,616.04773,613.97827,,,,3.4166734,281.66724,4.3888979,,,,-.28176641,1.4096962,1.3177048,0,.079462461,.076797567,87,45,28,74,10,44,45,57,28,47,79,,68,,91,2,7,57,36,7
Wilkin,2013,.76761901,401.00006,254.00006,349261,259503,.050127853,.043577407,.010490702,.70700049,0,.050127853,107.00098,202.26041,235.54515,19.159521,2.0398962,.48633981,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,0,.084208958,.081685424,2.0928410e-10,1.1786917,1.1336055,0,0,0,2.0521047e-10,1.0946331,1.0319487,0,0,0,0,.084208958,.081685424,97.921829,112.75836,98.656891,208.77794,215.36124,212.86124,232.16678,236.52791,235.02789,3.4166734,37.805634,4.3888979,1.8703648,2.2441099,2.1944153,-.0748761,.85678697,.80374396,0,.072209165,.069867551,87,54,21,75,7,70.5,43,70,26,35,67,54,44,64,92,1,7,56,37,7
Wilkin,2014,.74194008,401.00006,254.00006,349261,259503,.080181025,.085175849,.010490702,.65126836,0,.080181025,101.42692,222.12791,276.72595,40.328144,2.4293509,.43990535,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,0,0,0,.0014126133,.95965588,.93278831,0,0,0,2.9893399e-10,.95004076,.91567904,0,0,0,0,0,0,102.01146,104.31551,103.12778,213.89539,242.08176,239.42896,283.2959,288.99039,286.37927,38.638966,45.694534,44.777866,1.9159151,2.8168271,2.7634606,.22204155,.49796212,.47290862,0,0,0,87,70,29,75,12,76.5,50,79,40,35,73,80,85,83,88,1,11,51,40,10
Wilkin,2015,.7780776,401.00006,254.00006,349261,259503,.13915497,.1436204,.010509048,.62841356,0,.13915497,97.376488,193.07292,185.64383,12.859221,1.577551,.59491432,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,7.7692468e-23,.099573933,.096970677,.0010149992,1.0288507,1.0007731,0,0,0,3.2743047e-10,.92048669,.89434612,0,0,0,7.7692468e-23,.099573933,.096970677,96.749786,98.98748,97.712158,194.25012,198.63902,196.48624,186.36125,190.75015,188.27794,3.1388953,25.111162,4.1666751,1.3990242,1.7717825,1.7365803,.075311303,.74435329,.71203721,.0017114782,.098573036,.096369699,87,40,18,73,5,79.5,23,63,19,27,59,57,41,68,81,1,18,49,41,10
Wilkin,2016,.6552943,401.00006,254.00006,349261,259503,.15536225,.17682207,.0098549016,.49007714,0,.15536225,102.74842,166.14214,480.13263,30.098751,4.1350126,.49643528,.17349893,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,6.7520856e-10,.30411661,.1917012,.51860923,.31794,.16105661,.15208855,.039612651,222.11203,277.70114,285.78854,8.1988544,1.3164439,-.22413506,.36608848,.15127282,.57802474,.13472164,.35581079,.063780524,.087492295,129.10641,214.31894,196.17691,19.508986,1.4347159,.2736828,.22844511,.15205732,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.12348117,.30563268,7.7692468e-23,.099573933,.096970677,.00023692929,.86496431,.83202535,0,0,0,3.5597327e-11,.7477597,.70171225,0,0,0,7.7692468e-23,.099573933,.096970677,102.72453,104.07224,103.54877,161.29153,165.68042,163.56931,479.61179,480.65344,480.0979,3.1388953,25.111162,4.1666751,4.1224365,4.1475887,4.1311798,-.058917422,.58654773,.54438025,.11260036,.11978944,.11630889,87,45,34,72,19,84,17,67,27,26,12,80,65,80,75,2,24,46,43,11
Wilkin,2017,.62903512,401.00006,254.00006,349261,259503,.13941382,.17839104,.025944974,.46367633,0,.13941382,98.151543,304.55081,,36.212841,,.38932386,.20028403,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,3.0665989e-10,.34396562,.21748964,.53602523,.34291685,.14553605,.16980168,.047687959,220.6983,274.22,282.50162,8.1945629,1.2935365,-.21263325,.3981843,.17927492,.56416196,.14678609,.32003006,.08083225,.098442666,123.85667,257.38586,186.69583,26.766617,1.3283236,.2596384,.27776128,.17801599,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.12336726,.36346814,7.7692468e-23,.099573933,.096970677,.0010026493,.7978465,.7549659,0,.014494404,.0035393096,3.6546734e-11,.66716236,.63688725,0,0,0,7.7692468e-23,.099573933,.096970677,95.398033,109.58275,95.986465,193.22679,440.52539,195.60179,,,,3.1388953,25.111162,4.1666751,,,,-.042299349,.49554977,.45696223,.10161161,.13147587,.12667271,87,60,32,71,19,85,28,73,36,30,58,,57,,74,4,22,41,46,13
Wilkin,2018,.58512533,401.00006,254.00006,349261,259503,.12320653,.15857559,.027682915,.43423587,0,.12320653,100.31257,214.50546,,15.693519,,.39626867,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,0,.099125586,.096495122,.0010594238,.70528322,.67548382,0,0,0,3.6488243e-11,.59324729,.56308258,0,0,0,0,.099125586,.096495122,95.199463,109.1104,95.696259,216.11937,220.06383,218.2027,,,,3.3888955,31.611174,4.2916756,,,,-.017073432,.48154423,.44253945,0,.14670017,.14262983,87,59,33,68,18,84.5,28,73,35,21,51,,62,,74,5,21,41,47,12
Winona,2012,.75182563,2375,1824,349261,259503,.035441037,.03903918,.1771438,.53924078,0,.035441037,116.93875,212.87968,,15.737376,,.7614364,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,4.9522101e-12,.060544353,.026495462,.29225788,1.1231567,.81343251,2.7231071e-13,.25905159,.13417779,.26590756,.77187347,.63274074,0,0,0,4.9522101e-12,.060544353,.026495462,109.34885,124.34617,118.55155,152.99168,202.98892,156.00826,,,,5.1944551,20.583374,7.9445472,,,,.21564114,1.2689109,.83122331,4.6343338e-10,.066311389,.025324505,87,55,19,15,24,44,55,61,27,62,31,,5,,72,24,5,57,36,7
