year,mnsendist,sendist_n_kids_u5,sendist_n_fams_u5,state_n_kids_u5,state_n_fams_u5,hr_slots,share_hr,adj_supply_any,adj_supply_ccc,adj_supply_fcc,adj_supply_hr,adj_supply_public,totcost_any,totcost_ccc,totcost_hr,totcost_public,quality_premium,access_index,state_hr_slots,state_adj_supply_any,state_adj_supply_ccc,state_adj_supply_fcc,state_adj_supply_hr,state_adj_supply_public,state_totcost_any,state_totcost_ccc,state_totcost_hr,state_totcost_public,state_quality_premium,state_access_index,state_share_hr,msa_hr_slots,msa_adj_supply_any,msa_adj_supply_ccc,msa_adj_supply_fcc,msa_adj_supply_hr,msa_adj_supply_public,msa_totcost_any,msa_totcost_ccc,msa_totcost_hr,msa_totcost_public,msa_quality_premium,msa_access_index,msa_share_hr,rural_hr_slots,rural_adj_supply_any,rural_adj_supply_ccc,rural_adj_supply_fcc,rural_adj_supply_hr,rural_adj_supply_public,rural_totcost_any,rural_totcost_ccc,rural_totcost_hr,rural_totcost_public,rural_quality_premium,rural_access_index,rural_share_hr,st_med_hr_slots,st_med_adj_supply_any,st_med_adj_supply_ccc,st_med_adj_supply_fcc,st_med_adj_supply_hr,st_med_adj_supply_public,st_med_totcost_any,st_med_totcost_ccc,st_med_totcost_hr,st_med_totcost_public,st_med_quality_premium,st_med_access_index,st_med_share_hr,p25_hr_slots,p75_hr_slots,p50_hr_slots,p25_adj_supply_any,p75_adj_supply_any,p50_adj_supply_any,p25_adj_supply_ccc,p75_adj_supply_ccc,p50_adj_supply_ccc,p25_adj_supply_fcc,p75_adj_supply_fcc,p50_adj_supply_fcc,p25_adj_supply_hr,p75_adj_supply_hr,p50_adj_supply_hr,p25_adj_supply_public,p75_adj_supply_public,p50_adj_supply_public,p25_totcost_any,p75_totcost_any,p50_totcost_any,p25_totcost_ccc,p75_totcost_ccc,p50_totcost_ccc,p25_totcost_hr,p75_totcost_hr,p50_totcost_hr,p25_totcost_public,p75_totcost_public,p50_totcost_public,p25_quality_premium,p75_quality_premium,p50_quality_premium,p25_access_index,p75_access_index,p50_access_index,p25_share_hr,p75_share_hr,p50_share_hr,N_mnsendist,rank_hr_slots,rank_adj_supply_any,rank_adj_supply_ccc,rank_adj_supply_fcc,rank_adj_supply_hr,rank_adj_supply_public,rank_share_hr,rank_access_index,rank_totcost_any,rank_totcost_ccc,rank_totcost_hr,rank_totcost_public,rank_quality_premium,s_adj_supply_fcc,s_adj_supply_ccc,s_adj_supply_public,s_st_adj_supply_fcc,s_st_adj_supply_ccc,s_st_adj_supply_public
2014,55,6342.9517,4762.333,349261,259503,.056574188,.099354111,.54592997,.16732691,.36793619,.045907345,.010666844,190.80705,253.97046,270.27606,10.334193,1.4655414,-.27785453,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,.022892831,.083220057,.04360171,.40352619,.68732506,.56263548,.11098898,.21265082,.15583126,.2618739,.4729982,.37496504,.0030906294,.075730659,.031775068,.00014649033,.019130865,.0069462308,177.01051,197.27692,187.14757,236.97644,274.2464,259.96136,241.86453,307.96359,292.37866,6.5000134,14.25003,9.9166861,1.3100096,1.6516699,1.5657494,-.43150094,-.11903589,-.25927368,.036930442,.13537687,.088440567,67,65,39,43,23,45,62,63,48,40,44,45,33,46,67,31,2,51,40,10
2015,55,6342.9517,4762.333,349261,259503,.067864053,.13227858,.49908927,.15055317,.33191818,.051246125,.016617926,195.12016,271.67844,271.42645,9.919879,1.4298624,-.3447476,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,.03202185,.091894545,.062613443,.36342672,.62372243,.51143414,.093599305,.18285654,.13498248,.22771011,.42852506,.33256102,.012547039,.068345159,.046597634,.0012909311,.025591552,.013609953,181.46928,199.90738,188.93658,258.98083,286.72003,273.44504,257.0578,301.96854,280.62671,6.527791,12.416709,9.3814211,1.2966907,1.6057247,1.4892671,-.52424645,-.15096608,-.31145662,.059164077,.17667083,.13548777,67,63,49,46,24,45,59,60,59,38,55,44,34,49,67,30,3,49,41,10
2016,55,6342.9517,4762.333,349261,259503,.081502654,.16109382,.49258813,.16461128,.30503356,.058559377,.022943281,199.54973,272.95004,276.6918,9.0581455,1.4055023,-.31298658,.17349893,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,6.7520856e-10,.30411661,.1917012,.51860923,.31794,.16105661,.15208855,.039612651,222.11203,277.70114,285.78854,8.1988544,1.3164439,-.22413506,.36608848,.15127282,.57802474,.13472164,.35581079,.063780524,.087492295,129.10641,214.31894,196.17691,19.508986,1.4347159,.2736828,.22844511,.15205732,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.12348117,.30563268,.045193784,.10336751,.080092177,.36276317,.6318984,.51629698,.10827957,.19826022,.16314009,.22037528,.39801273,.31033474,.025062766,.076889321,.054774597,.0077947499,.037457924,.022201983,186.8492,206.36848,194.95018,256.44031,284.32205,271.49429,261.50681,306.74554,280.11972,6.3956451,10.807211,8.6112766,1.2403724,1.5820905,1.4094416,-.48677891,-.12889336,-.27035773,.10143949,.20137283,.15764613,67,64,49,43,25,47,57,61,58,42,43,43,31,52,62,33,5,46,43,11
2017,55,6342.9517,4762.333,349261,259503,.11091267,.22289895,.49154341,.17153895,.29028597,.081194185,.029718481,198.21579,264.6174,265.38266,9.2127819,1.3842006,-.30899671,.20028403,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,3.0665989e-10,.34396562,.21748964,.53602523,.34291685,.14553605,.16980168,.047687959,220.6983,274.22,282.50162,8.1945629,1.2935365,-.21263325,.3981843,.17927492,.56416196,.14678609,.32003006,.08083225,.098442666,123.85667,257.38586,186.69583,26.766617,1.3283236,.2596384,.27776128,.17801599,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.12336726,.36346814,.066865914,.13102038,.101962,.3606295,.61876988,.50334895,.11356475,.20362753,.15953392,.20328958,.38357362,.29391012,.033494089,.090274364,.075272821,.0066926684,.039369497,.022462113,185.55739,207.05557,194.89265,247.3461,277.70859,260.75037,245.60007,293.94437,268.06018,6.3629775,11.027915,8.8385773,1.2361795,1.5856358,1.3700439,-.50139236,-.14704171,-.3004325,.14871909,.2536321,.18983233,67,62,47,42,23,42,57,58,59,42,32,40,33,51,59,35,6,41,46,13
2018,55,6342.9517,4762.333,349261,259503,.11110386,.2047794,.52170974,.21329756,.27580172,.078493401,.03261045,218.22655,301.35855,291.04666,9.088912,1.344591,-.21801816,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,.068118118,.12992099,.10066234,.35785133,.65829659,.52601737,.099917099,.24366769,.18219379,.1943175,.36116099,.27880952,.028887451,.087929927,.070760183,.0074578021,.044857368,.023577677,200.49063,225.6785,215.28941,279.89316,321.22882,297.86359,272.43842,319.32166,294.20453,6.1275811,10.941885,8.7456684,1.1666,1.4533505,1.3448384,-.4268325,-.044218544,-.21978013,.14420311,.25430959,.18779002,67,61,32,38,22,41,48,57,45,37,42,39,37,50,53,41,6,41,47,12
2019,55,6342.9517,4762.333,349261,259503,.13096133,.23130034,.5700624,.27763262,.25866908,.097200617,.033760708,221.75682,289.75351,292.65176,98.588501,1.3456819,-.2832469,.21685407,.56920344,.27474514,.21301781,.13541356,.081440508,188.82721,254.64575,250.36604,39.83754,1.2466825,-3.9950529e-10,.36112294,.23721111,.56380707,.37398562,.13397329,.18136291,.055848189,236.04593,290.60721,299.03973,48.742886,1.2906914,-.20131844,.4183369,.19199687,.57579273,.15356633,.30953607,.07930655,.11269032,131.17021,200.58304,176.8013,28.325695,1.1799331,.2458223,.29126114,.19229907,.5299468,.23519602,.14615482,.11689028,.046364371,193.21698,273.84366,276.4006,18.412409,1.2438682,-.11975329,.37556082,.081997328,.1627055,.12743776,.39574528,.75084782,.58579028,.13435665,.37625787,.26029378,.1797578,.34379837,.26058024,.032653168,.1375775,.089630984,.011179487,.042267073,.025189685,207.81207,238.74854,230.01001,273.18436,301.42035,297.05948,284.06119,325.66022,297.24295,16.689684,167.86447,83.511574,1.2438444,1.4406356,1.301412,-.48159564,-.098805405,-.26841462,.16741258,.26094219,.2122812,67,61,34,30,26,42,58,57,55,46,48,47,64,54,45,49,6,37,48,14
2020,55,6342.9517,4762.333,349261,259503,.14396209,.25275683,.57080698,.28754863,.23438041,.095084161,.048877932,222.81622,286.46005,293.05173,96.520523,1.3082582,-.2809132,.2391668,.58344477,.2826727,.20582268,.14421742,.094949387,195.66025,256.33185,252.38196,112.12788,1.2529514,-5.7189925e-10,.38828039,.25778362,.57914805,.38157508,.12706237,.187273,.070510618,243.56932,292.39255,301.20221,141.01784,1.2822433,-.2076588,.44085431,.21643451,.58869129,.16190679,.30199388,.09164387,.12479064,137.16031,203.26027,181.2607,74.763512,1.2100846,.25356427,.3240844,.212387,.54498643,.2433251,.14078793,.11976141,.065544695,202.12589,275.61298,278.21957,107.53541,1.2393914,-.12787411,.40247095,.098876789,.17987007,.14010526,.41399562,.73222512,.5746336,.15531251,.37778878,.26771715,.16114584,.31326663,.23286417,.03692691,.13150905,.083253048,.029887965,.059524707,.046620164,202.32111,244.16989,235.07726,276.70779,302.56665,298.84821,282.34747,320.88263,295.8569,9.5796862,169.58012,95.355713,1.2019899,1.4508388,1.2812936,-.4890438,-.099392027,-.27511215,.19461568,.28697658,.239577,67,62,36,29,27,42,62,56,53,42,44,46,33,49,41,50,9,35,48,16
2012,56,4997.4824,3946.0134,349261,259503,.0097548869,.016437581,.63600934,.36122426,.26503018,0,.0097548869,219.11148,261.86221,,10.726728,,-.39157858,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,.00070222642,.01457893,.0044964366,.5064891,.7839756,.62667215,.27402511,.45597282,.36036083,.20154473,.33365023,.25651309,0,0,0,.00070222642,.01457893,.0044964366,212.36243,226.17433,219.25128,253.97961,272.05341,260.2229,,,,8.407795,12.709579,10.50019,,,,-.55609494,-.17266448,-.35643405,.0011183581,.020724908,.0056630191,67,45,15,5,39,34,45,46,49,59,53,,16,,42,57,2,57,36,7
2013,56,4997.4824,3946.0134,349261,259503,.11677076,.19609073,.64938653,.379527,.26010361,.10701488,.0097558741,224.67824,265.38162,290.11255,10.725605,1.3562989,-.27549705,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,.086183399,.14443009,.11852239,.51787674,.79947239,.64107102,.27700862,.48331839,.38133603,.201207,.31475034,.25427067,.079315707,.12877637,.10463064,.00070413138,.01457893,.0044988897,217.57614,232.15941,225.94826,257.22656,275.33701,264.03589,283.08768,296.4957,288.69742,8.4054451,12.709248,10.500099,1.3238608,1.3894873,1.3544238,-.37567693,-.14503179,-.24149565,.13412474,.23706004,.17066967,67,30,16,8,41,18,45,34,51,58,58,59,17,20,40,58,2,56,37,7
2014,56,4997.4824,3946.0134,349261,259503,.14453827,.24013504,.64653981,.37263736,.25760505,.12824088,.016297389,223.05617,267.44464,292.17493,9.2595129,1.3848333,-.28484145,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,.092501722,.19062418,.12958519,.50713837,.81127822,.6349557,.26078922,.47597274,.37759802,.19442767,.31472093,.25126565,.081786305,.16531387,.11943116,.0036168564,.02476928,.011924753,214.63921,230.08612,222.79669,258.96579,276.18158,264.82904,280.45432,303.89307,289.97275,7.3749261,11.249124,9.3034468,1.3069116,1.4531124,1.3861779,-.4133563,-.11752418,-.26738012,.15242864,.32046512,.19780008,67,35,21,11,39,20,56,33,49,55,62,62,29,27,40,58,3,51,40,10
2015,56,4997.4824,3946.0134,349261,259503,.16543056,.28681725,.60020489,.35571837,.23693597,.15788007,.007550491,232.83658,274.91055,290.66095,10.63398,1.3613271,-.30081666,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,.11573008,.21025503,.16540445,.4762595,.75394922,.59092927,.26160759,.4553389,.35794759,.18207987,.2866905,.2274656,.11395182,.19921312,.15549505,.00013415367,.013357889,.0033734818,224.33765,238.63983,231.11778,264.75333,286.98947,269.40781,281.57791,298.18768,289.05936,7.4411306,13.816754,10.174856,1.2970531,1.4200196,1.3520721,-.45798913,-.083873093,-.28500849,.21352774,.35631576,.24720278,67,29,23,11,38,15,66,33,51,57,60,55,40,32,39,59,1,49,41,10
2016,56,4997.4824,3946.0134,349261,259503,.15230916,.26883629,.60318136,.3809427,.20981857,.13988906,.012420103,240.78545,280.21283,305.53726,7.895678,1.3614933,-.31824008,.17349893,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,6.7520856e-10,.30411661,.1917012,.51860923,.31794,.16105661,.15208855,.039612651,222.11203,277.70114,285.78854,8.1988544,1.3164439,-.22413506,.36608848,.15127282,.57802474,.13472164,.35581079,.063780524,.087492295,129.10641,214.31894,196.17691,19.508986,1.4347159,.2736828,.22844511,.15205732,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.12348117,.30563268,.11062954,.18951298,.14362994,.47567812,.73943466,.59161353,.26172963,.49528116,.38201407,.16596241,.25559765,.20648676,.099548288,.17744313,.13163291,.006618652,.018795367,.011219228,230.51692,251.04256,240.50681,273.23941,286.22296,278.29492,298.36182,311.37744,305.33649,5.5930552,9.9113836,7.83004,1.2830743,1.4298004,1.3370148,-.4361434,-.12724426,-.31492022,.19691995,.32861885,.23877791,67,45,18,11,37,27,66,37,60,56,51,58,22,45,35,63,2,46,43,11
2017,56,4997.4824,3946.0134,349261,259503,.16227382,.27928779,.59954804,.38828343,.1955453,.14655454,.015719283,237.04297,272.43848,294.95398,7.7127252,1.3140548,-.33006856,.20028403,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,3.0665989e-10,.34396562,.21748964,.53602523,.34291685,.14553605,.16980168,.047687959,220.6983,274.22,282.50162,8.1945629,1.2935365,-.21263325,.3981843,.17927492,.56416196,.14678609,.32003006,.08083225,.098442666,123.85667,257.38586,186.69583,26.766617,1.3283236,.2596384,.27776128,.17801599,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.12336726,.36346814,.10113776,.2156395,.14780936,.47526857,.73991531,.59207487,.27366692,.50229037,.39372689,.15606053,.2377423,.19197275,.091089375,.19426669,.13191107,.0085942019,.021550357,.015856646,227.33131,245.60722,234.99403,264.21307,282.15247,270.55786,280.80673,307.33975,296.09543,5.8261299,9.4504089,7.697155,1.2373339,1.366946,1.2997409,-.51981175,-.090088002,-.32598841,.20967099,.31795862,.2387424,67,52,18,15,38,26,66,48,60,55,43,55,18,37,33,65,3,41,46,13
2018,56,4997.4824,3946.0134,349261,259503,.14798252,.26305941,.57780749,.37816048,.1803133,.12864879,.019333737,261.50735,305.40173,338.00943,7.445797,1.3628391,-.29933956,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,.10270442,.19266421,.13817158,.46078825,.70362586,.56673485,.27701062,.48622057,.37595868,.14203779,.22223154,.17846325,.084823333,.16847268,.12253039,.012039682,.025635799,.021782042,250.57829,273.03479,262.88489,295.5235,316.63446,305.48196,329.72989,347.61703,335.81238,5.445518,9.0572577,7.2872806,1.302123,1.4041829,1.3370571,-.42619386,-.12140998,-.30121106,.21384311,.29340646,.2378962,67,51,16,12,38,30,62,46,56,54,48,58,15,52,31,65,3,41,47,12
2019,56,4997.4824,3946.0134,349261,259503,.14482369,.24152379,.61490327,.4157331,.17431965,.11997312,.024850558,254.18883,290.26328,327.87473,127.3662,1.3590403,-.38019663,.21685407,.56920344,.27474514,.21301781,.13541356,.081440508,188.82721,254.64575,250.36604,39.83754,1.2466825,-3.9950529e-10,.36112294,.23721111,.56380707,.37398562,.13397329,.18136291,.055848189,236.04593,290.60721,299.03973,48.742886,1.2906914,-.20131844,.4183369,.19199687,.57579273,.15356633,.30953607,.07930655,.11269032,131.17021,200.58304,176.8013,28.325695,1.1799331,.2458223,.29126114,.19229907,.5299468,.23519602,.14615482,.11689028,.046364371,193.21698,273.84366,276.4006,18.412409,1.2438682,-.11975329,.37556082,.095382534,.19293511,.1292025,.49221835,.7467559,.60794717,.30930838,.5292716,.41794091,.13619699,.21288666,.17231864,.07096009,.16124615,.1071276,.011994046,.036720529,.027033664,245.33357,264.13745,253.53696,282.61432,296.90204,290.51157,316.67578,336.43643,325.52057,85.265701,176.7755,141.09373,1.2835975,1.4013871,1.363449,-.52420968,-.21400988,-.3757214,.16789342,.32348561,.22051111,67,56,20,16,38,38,63,55,65,57,50,60,67,57,28,68,4,37,48,14
2020,56,4997.4824,3946.0134,349261,259503,.18440457,.29382029,.63411772,.42973951,.16610339,.14612977,.038274799,253.8732,282.94437,305.74484,180.72011,1.2735014,-.31733051,.2391668,.58344477,.2826727,.20582268,.14421742,.094949387,195.66025,256.33185,252.38196,112.12788,1.2529514,-5.7189925e-10,.38828039,.25778362,.57914805,.38157508,.12706237,.187273,.070510618,243.56932,292.39255,301.20221,141.01784,1.2822433,-.2076588,.44085431,.21643451,.58869129,.16190679,.30199388,.09164387,.12479064,137.16031,203.26027,181.2607,74.763512,1.2100846,.25356427,.3240844,.212387,.54498643,.2433251,.14078793,.11976141,.065544695,202.12589,275.61298,278.21957,107.53541,1.2393914,-.12787411,.40247095,.11762776,.2538369,.16681211,.51337034,.76516581,.62721169,.32343104,.53990465,.42725465,.12754169,.2017682,.16345811,.077692159,.21420938,.11778059,.026389351,.052114233,.041524351,244.13449,262.4595,253.26208,276.49597,289.05539,284.61157,293.46918,316.05823,306.06613,176.20564,218.55914,196.17128,1.2113293,1.3333617,1.2634143,-.45820832,-.13295561,-.31260628,.18673417,.38379925,.30804908,67,51,21,14,38,31,65,53,59,52,41,51,59,43,26,68,6,35,48,16
2012,57,5888.6885,4476.8892,349261,259503,.0046469127,.0081604552,.60418165,.27474788,.32478684,0,.0046469127,205.47365,257.55042,,8.5971346,,-.30130878,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,.0015600312,.0077419523,.0042354995,.49632841,.71933854,.60134494,.19554859,.35100102,.28579301,.26965493,.38603991,.32638794,0,0,0,.0015600312,.0077419523,.0042354995,193.66068,216.98785,206.92874,248.59317,264.87787,259.95288,,,,5.6326303,10.912815,8.731739,,,,-.40215099,-.14955063,-.26578692,.0026152679,.011872448,.0065694349,67,56,18,15,28,34,56,54,42,51,49,,7,,54,45,1,57,36,7
2013,57,5888.6885,4476.8892,349261,259503,.13233393,.2179863,.61041009,.30245361,.3033101,.12768753,.0046464032,211.85025,261.40475,285.77164,8.5571642,1.4735045,-.20597734,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,.095142797,.16281405,.13431817,.49100983,.73499382,.60940969,.19959553,.39566699,.3124958,.25274765,.35749328,.30201802,.090948187,.1590071,.13022113,.001565443,.0077730138,.0042606574,200.99902,222.91971,213.43854,256.08859,266.23407,261.07941,280.7428,289.30884,286.26215,5.6169519,10.853375,8.7248478,1.4138005,1.5301449,1.4554015,-.26954699,-.11685158,-.20188946,.17617957,.26006126,.20316994,67,22,20,14,32,12,56,25,44,50,57,54,7,39,50,50,1,56,37,7
2014,57,5888.6885,4476.8892,349261,259503,.14217654,.24106973,.59118026,.30045509,.28011408,.13156542,.010611108,213.38094,263.98801,292.27139,8.7562132,1.5039105,-.27165356,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,.10234408,.1752944,.14408317,.47277451,.71791458,.59212863,.21098986,.38481098,.31198281,.2314543,.3322317,.27817288,.096468478,.16168252,.13341138,.0038524612,.016888622,.010700252,207.26654,219.52626,212.99051,258.09595,269.8208,263.1911,288.52148,298.59033,294.62628,6.9415493,10.209057,8.4576969,1.4711094,1.5284777,1.4934707,-.38374054,-.14660099,-.27109969,.19639301,.27917027,.22670022,67,36,30,21,36,19,63,32,47,51,56,63,26,51,47,51,2,51,40,10
2015,57,5888.6885,4476.8892,349261,259503,.13693224,.23639385,.5829578,.30461076,.25960308,.11818827,.018743977,215.93488,267.44757,296.09012,7.3683066,1.457889,-.26870745,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,.099420287,.17001496,.14146867,.46298736,.71245706,.58594257,.22092259,.38437068,.31609917,.20812675,.31153637,.25112042,.083967239,.14936215,.11895671,.013561154,.023413286,.019573838,208.11917,222.35715,214.29649,258.99756,273.36517,265.04456,291.2417,301.5321,297.60172,5.891902,8.7070122,6.9387937,1.4228159,1.4909117,1.4406533,-.41019881,-.11051127,-.26107895,.1940034,.28464538,.21692751,67,41,25,20,36,26,54,38,49,51,51,59,11,55,45,52,3,49,41,10
2016,57,5888.6885,4476.8892,349261,259503,.14333047,.23124504,.63225019,.38279963,.22594601,.11982595,.023504522,233.31844,281.65048,307.40271,7.0590487,1.3643446,-.26607227,.17349893,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,6.7520856e-10,.30411661,.1917012,.51860923,.31794,.16105661,.15208855,.039612651,222.11203,277.70114,285.78854,8.1988544,1.3164439,-.22413506,.36608848,.15127282,.57802474,.13472164,.35581079,.063780524,.087492295,129.10641,214.31894,196.17691,19.508986,1.4347159,.2736828,.22844511,.15205732,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.12348117,.30563268,.10458457,.1797896,.14487481,.49691916,.78172982,.63704658,.28495353,.48804671,.40092015,.18016663,.27237898,.22021285,.081483394,.15421869,.12108824,.017641224,.029429112,.024120748,226.86505,239.91077,233.41534,275.70911,287.35071,282.07809,302.74799,315.17133,311.89178,6.0511551,7.9476089,6.9580498,1.3101485,1.3881531,1.3549602,-.41069698,-.093752563,-.25995979,.17381689,.28095257,.20767167,67,52,12,10,36,35,55,46,53,52,54,59,9,47,36,61,4,46,43,11
